product_id,is_pb,cate_d1,cate_d3,normal_rows,cancel_rows,orders,buyers,gmv,deliv_total,deliv_normal,deliv_delay,total_buyers,repeat_buyers,cancel_rate,delivery_ontime,rebuy_rate,rebuy_rate_norm,delivery_ontime_norm,cancel_rate_norm
1836541,0,패브릭,홈웨어,558,14,339,318,11405700,542,541,0,318,21,0.024475524475524476,1.0,0.0660377358490566,0.6839622641509434,1.0,0.9151118999177524
3412563,0,패브릭,홈웨어,431,14,323,290,7584300,417,417,0,290,28,0.03146067415730337,1.0,0.09655172413793103,1.0,1.0,0.8671160205623668
3764933,0,패브릭,홈웨어,417,28,319,283,15688300,388,378,10,283,27,0.06292134831460675,0.9742268041237113,0.09540636042402827,0.9881373043917213,0.8525773195876287,0.6509456033081888
1939969,0,패브릭,홈웨어,476,13,303,295,13907200,462,450,12,295,7,0.026584867075664622,0.974025974025974,0.023728813559322035,0.2457627118644068,0.8514285714285713,0.9006183303354727
3704185,0,패브릭,홈웨어,357,10,298,286,8231400,345,343,0,286,11,0.027247956403269755,1.0,0.038461538461538464,0.3983516483516484,1.0,0.8960621566213147
3438131,0,패브릭,홈웨어,420,22,297,279,13275500,393,359,34,279,18,0.049773755656108594,0.9134860050890585,0.06451612903225806,0.6682027649769585,0.5051399491094147,0.7412844363753034
3444732,0,패브릭,홈웨어,343,7,269,268,9648300,333,331,0,268,1,0.02,1.0,0.0037313432835820895,0.038646055437100216,1.0,0.9458638154192459
3704132,0,패브릭,홈웨어,310,12,253,246,6899300,298,296,1,246,7,0.037267080745341616,0.9966329966329966,0.028455284552845527,0.2947154471544715,0.9807407407407408,0.8272194395607084
3764318,0,패브릭,홈웨어,294,9,237,226,6416000,280,280,0,226,8,0.0297029702970297,1.0,0.035398230088495575,0.3666245259165613,1.0,0.8791934342562
3704138,0,패브릭,홈웨어,259,20,207,200,5825600,237,236,1,200,7,0.07168458781362007,0.9957805907172996,0.035,0.36250000000000004,0.9758649789029539,0.5907322356756888
3500843,0,패브릭,홈웨어,233,9,201,192,6832200,224,223,0,192,8,0.0371900826446281,1.0,0.041666666666666664,0.431547619047619,1.0,0.8277485036066916
3074234,0,패브릭,홈웨어,284,15,198,192,9767400,266,264,2,192,5,0.05016722408026756,0.9924812030075187,0.026041666666666668,0.2697172619047619,0.9569924812030072,0.7385808632413805
3704086,0,패브릭,홈웨어,271,15,196,184,5927600,252,251,0,184,12,0.05244755244755245,1.0,0.06521739130434782,0.6754658385093167,1.0,0.7229124280334185
3790483,0,패브릭,홈웨어,187,35,187,180,5881000,152,126,24,180,6,0.15765765765765766,0.84,0.03333333333333333,0.34523809523809523,0.08479999999999964,0.0
3467410,0,패브릭,홈웨어,163,18,163,162,5098600,145,118,25,162,0,0.09944751381215469,0.8251748251748252,0.0,0.0,0.0,0.39996953086865006
1658555,0,패브릭,홈웨어,204,12,161,153,6347400,190,190,0,153,8,0.05555555555555555,1.0,0.05228758169934641,0.5415499533146593,1.0,0.7015569311573814
2563457,0,패브릭,홈웨어,163,2,160,147,3855400,160,160,0,147,4,0.012121212121212121,1.0,0.027210884353741496,0.2818270165208941,1.0,1.0
2498772,0,패브릭,담요,6234,248,5367,5039,347384500,5984,5984,0,5039,288,0.03825979635914841,1.0,0.05715419726136138,0.5829855378308599,1.0,0.38166120334838194
2508501,0,패브릭,담요,4360,136,4064,3961,101769100,4219,4205,11,3961,96,0.030249110320284697,0.9973908918406073,0.024236303963645543,0.1777724827366194,0.9812961523513412,0.5618871460146109
3082734,0,패브릭,담요,3372,124,3216,3029,150797700,3245,3238,7,3029,165,0.03546910755148741,0.9978428351309707,0.05447342357213602,0.549985719561729,0.98453598678226,0.44444665251075366
477243,0,패브릭,담요,3477,68,3204,3045,96828700,3395,3370,23,3045,132,0.01918194640338505,0.9932213380489242,0.04334975369458128,0.4130554423359837,0.9514059775796374,0.8108783110519363
2619215,0,패브릭,담요,3246,168,3200,3098,284509300,3053,2999,45,3098,93,0.0492091388400703,0.9852168199737188,0.03001936733376372,0.24896090159487566,0.8940241913778636,0.13532080745396924
3160417,0,패브릭,담요,2315,60,2168,2144,66958300,2253,2251,1,2144,21,0.02526315789473684,0.9995559502664298,0.009794776119402986,0.0,0.9968167519099489,0.6740620548331315
2436779,0,패브릭,담요,1779,34,1690,1636,37852000,1743,1742,1,1636,50,0.018753447324875896,0.9994262765347103,0.030562347188264057,0.25564488114687134,0.9958871631102725,0.8205187650631482
3324737,0,패브릭,담요,1552,86,1531,1487,56483800,1468,1374,92,1487,42,0.052503052503052504,0.937244201909959,0.02824478816408877,0.22711616686817054,0.5501240980292244,0.06121370949855531
3133273,0,패브릭,담요,1465,43,1255,1158,51254100,1420,1379,38,1158,84,0.028514588859416445,0.9731827805222301,0.07253886010362694,0.7723678344294655,0.8077560772376733,0.60091074072837
1860953,0,패브릭,담요,1180,38,1087,1015,29437500,1139,1129,10,1015,60,0.031198686371100164,0.9912203687445127,0.059113300492610835,0.6071017289370105,0.9370616795540367,0.5405234028768549
2343094,0,패브릭,담요,1103,43,1062,1037,37364000,1059,1012,44,1037,23,0.037521815008726006,0.9583333333333334,0.022179363548698167,0.15245193436041218,0.7013052208835343,0.3982644485516905
3838077,0,패브릭,담요,1015,29,970,934,39150600,983,980,1,934,30,0.027777777777777776,0.9989806320081549,0.032119914346895075,0.27481823896643526,0.9926924824680984,0.6174876570013348
2479498,0,패브릭,담요,985,22,966,903,14673000,961,947,14,903,57,0.021847070506454815,0.9854318418314256,0.06312292358803986,0.6564594326509345,0.8955656131288945,0.750917840566893
458599,0,패브릭,담요,1003,21,956,920,17049100,978,969,7,920,31,0.0205078125,0.992827868852459,0.03369565217391304,0.294215274285151,0.948585324906182,0.7810487226805616
2086099,0,패브릭,담요,918,10,915,889,19525200,907,902,4,889,24,0.010775862068965518,0.9955849889624724,0.02699662542182227,0.2117515190313751,0.9683502220803744,1.0
2384408,0,패브릭,담요,999,42,889,839,24896900,957,949,8,839,44,0.040345821325648415,0.9916405433646813,0.052443384982121574,0.52499632757424,0.9400737747227155,0.3347294157101187
575582,0,패브릭,담요,977,19,844,747,18987800,958,956,2,747,68,0.019076305220883535,0.9979123173277662,0.09103078982597054,1.0,0.9850340820484444,0.8132550465285662
3328525,0,패브릭,담요,982,40,843,804,54256200,942,916,5,804,34,0.03913894324853229,0.99457111834962,0.04228855721393035,0.39999231390031137,0.9610821134701673,0.3618819889199799
3111229,0,패브릭,담요,770,29,701,676,21941200,741,740,1,676,21,0.03629536921151439,0.9986504723346828,0.03106508875739645,0.26183353499870043,0.9903256751703168,0.42585726006110913
1014715,0,패브릭,담요,671,17,660,626,21286500,652,651,1,626,29,0.024709302325581394,0.9984662576687117,0.0463258785942492,0.44969097827473586,0.9890051001552221,0.6865228030846184
2104810,0,패브릭,담요,637,11,637,622,10285800,625,622,2,622,11,0.016975308641975308,0.9967948717948718,0.017684887459807074,0.09712578178569846,0.9770234785295027,0.8605236683588592
1719099,0,패브릭,담요,633,37,633,620,13376600,595,512,83,620,10,0.05522388059701493,0.8605042016806723,0.016129032258064516,0.07797349783239592,0.0,0.0
2286827,0,패브릭,담요,659,37,631,605,15559900,622,618,3,605,24,0.05316091954022988,0.9951690821256038,0.03966942148760331,0.3677512473237605,0.9653687212618589,0.04641289139769389
3175600,0,패브릭,담요,701,25,628,589,34168100,675,672,0,589,34,0.03443526170798898,1.0,0.057724957555178265,0.5900114893488472,1.0,0.4677063135200742
1569418,0,패브릭,담요,685,17,585,553,18380700,664,659,5,553,28,0.024216524216524215,0.9924698795180723,0.05063291139240506,0.5027097393098758,0.9460190158223255,0.6976094189873319
329364,0,가구,본넬스프링매트리스,22884,1677,16345,15709,3205855200,21237,19593,1342,15709,587,0.06827897886893856,0.9358968235013135,0.03736711439302311,0.265685805229537,0.8467026665838875,0.3754162377055378
1432983,0,가구,본넬스프링매트리스,4860,280,3471,3363,451636000,4587,4269,286,3363,93,0.054474708171206226,0.937211855104281,0.027653880463871544,0.1634645278885798,0.8502725675286142,0.5204946034834167
2343513,0,가구,본넬스프링매트리스,4721,246,3322,3184,454354400,4469,4395,57,3184,122,0.04952687739077914,0.9871967654986523,0.038316582914572864,0.2756779340895823,0.9859660203979496,0.5724946851601522
2447090,0,가구,본넬스프링매트리스,2926,291,2616,2456,428940400,0,0,0,2456,137,0.09045694746658377,,0.05578175895765472,0.4594800145429722,,0.14233304838876804
1089826,0,가구,본넬스프링매트리스,2938,290,2362,2228,510940000,0,0,0,2228,111,0.08983890954151177,,0.049820466786355475,0.3967438645853355,,0.14882842464743018
329318,0,가구,본넬스프링매트리스,1896,154,1396,1362,191184100,1745,1626,114,1362,30,0.07512195121951219,0.9344827586206896,0.022026431718061675,0.10424171876411148,0.8428639211561327,0.3034988385598142
3505206,0,가구,본넬스프링매트리스,1183,98,1159,1126,165708900,1084,980,98,1126,27,0.07650273224043716,0.9090909090909091,0.023978685612788632,0.12478707865850451,0.7739329635881359,0.2889872820712984
1148817,0,가구,본넬스프링매트리스,1359,97,980,930,134539900,1247,1198,47,930,42,0.06662087912087912,0.9622489959839358,0.04516129032258064,0.3477110735542655,0.9182406016639503,0.3928423232273679
2756501,0,가구,본넬스프링매트리스,701,59,693,668,124400000,641,110,6,668,25,0.07763157894736843,0.9482758620689655,0.0374251497005988,0.26629656404730395,0.8803078981066497,0.2771234727443608
2264370,0,가구,본넬스프링매트리스,556,58,357,337,92954700,499,443,44,337,17,0.09446254071661238,0.9096509240246407,0.050445103857566766,0.4033174938996776,0.7754532295927538,0.10023557468590039
1234392,0,가구,본넬스프링매트리스,436,42,347,326,55952100,393,261,125,326,19,0.08786610878661087,0.6761658031088082,0.05828220858895705,0.4857945414145366,0.14161389686782744,0.1695619147240487
866123,0,가구,본넬스프링매트리스,382,26,282,261,36086300,356,336,16,261,6,0.06372549019607843,0.9545454545454546,0.022988505747126436,0.11436650695153562,0.8973278876296119,0.4232719129318394
3325340,0,가구,본넬스프링매트리스,325,17,278,270,49858900,0,0,0,270,7,0.049707602339181284,,0.025925925925925925,0.14527967603138445,,0.5705953251183514
2093242,0,가구,본넬스프링매트리스,331,27,276,270,46001700,0,0,0,270,6,0.07541899441340782,,0.022222222222222223,0.10630220197418376,,0.3003770118382548
1971847,0,가구,본넬스프링매트리스,281,27,275,267,41782000,254,179,74,267,5,0.08766233766233766,0.7075098814229249,0.018726591760299626,0.06951447365053365,0.22670330044767834,0.17170348252937528
126625,0,가구,본넬스프링매트리스,269,17,269,251,43085000,0,0,0,251,10,0.05944055944055944,,0.0398406374501992,0.29171695904309863,,0.4683051323676324
1722797,0,가구,본넬스프링매트리스,230,15,226,215,29184000,214,177,35,215,7,0.061224489795918366,0.8349056603773585,0.03255813953488372,0.21507654818032523,0.5725431347279916,0.4495566083576288
3432004,0,가구,본넬스프링매트리스,267,3,167,165,26193000,262,260,2,165,2,0.011111111111111112,0.9923664122137404,0.012121212121212121,0.0,1.0,0.9762318121693122
1516493,0,가구,본넬스프링매트리스,198,8,144,140,16255400,190,179,9,140,4,0.038834951456310676,0.9521276595744681,0.02857142857142857,0.173120728929385,0.8907643278401717,0.6848633263985207
120970,0,가구,본넬스프링매트리스,138,13,137,130,16645000,125,78,47,130,6,0.08609271523178808,0.624,0.046153846153846156,0.3581566497284037,0.0,0.18819970040996536
872900,0,가구,본넬스프링매트리스,157,14,132,112,21958600,143,98,38,112,12,0.08187134502923976,0.7205882352941176,0.10714285714285714,1.0,0.26220695506319236,0.23256491924255085
3509631,0,가구,본넬스프링매트리스,148,14,129,126,23989100,0,0,0,126,2,0.08641975308641975,,0.015873015873015872,0.03948367501898253,,0.18476263962375072
320707,0,가구,본넬스프링매트리스,112,13,111,106,15553400,98,81,14,106,4,0.104,0.8526315789473684,0.03773584905660377,0.26956633859113766,0.6206634789892503,0.0
1333011,0,가구,본넬스프링매트리스,112,1,107,102,18786000,111,103,8,102,3,0.008849557522123894,0.9279279279279279,0.029411764705882353,0.1819643574969851,0.8250695987764952,1.0
574524,0,가구,일반소파,11005,1284,10969,10618,2959591200,9712,1481,7866,10618,296,0.10448368459598015,0.15844656039370922,0.027877189677905444,0.06890249615437417,0.012784804099064276,0.7083291740536426
1502238,0,가구,일반소파,12244,1408,7831,7579,5767546700,10845,1610,8893,7579,227,0.10313507178435394,0.15328953632295533,0.02995118089457712,0.07938363969017039,0.005954639527440233,0.7141368780633418
1435924,0,가구,일반소파,9714,523,6035,5876,3416494000,9200,6310,2741,5876,151,0.05108918628504445,0.6971605347475417,0.02569775357385977,0.0578884752414711,0.726278681844808,0.9382687380730348
2720406,0,가구,일반소파,8478,1038,4998,4709,3143677200,0,0,0,4709,264,0.10907944514501891,,0.056062858356338924,0.21134188388965128,,0.6885378620194014
