product_id,is_pb,cate_d1,cate_d3,normal_rows,cancel_rows,orders,buyers,gmv,deliv_total,deliv_normal,deliv_delay,total_buyers,repeat_buyers,cancel_rate,delivery_ontime,rebuy_rate,rebuy_norm,delivery_norm,score,rank,score2,rank2,score3,rank3
1589576,0,패브릭,홈웨어,823,38,534,486,24472000,784,784,0,486,42,0.04413472706155633,1.0,0.08641975308641975,0.9019732134454795,1.0,0.9019732134454795,6.0,0.9313812494118356,5.0,0.9215785707563837,5.0
3347019,0,패브릭,홈웨어,503,45,503,486,14588100,458,417,37,486,9,0.08211678832116788,0.9185022026431718,0.018518518518518517,0.16129994513426124,0.48631691362968915,0.16129994513426124,24.0,0.2588050356828896,24.0,0.22630333883334686,23.0
3704250,0,패브릭,홈웨어,564,34,464,447,12751200,529,520,9,447,15,0.056856187290969896,0.9829867674858223,0.03355704697986577,0.3253416756998331,0.8927650799106372,0.3253416756998331,21.0,0.49556869696307426,19.0,0.4388263565419939,21.0
3745794,0,패브릭,홈웨어,589,20,435,396,18900600,568,567,0,396,35,0.03284072249589491,1.0,0.08838383838383838,0.9233976468263827,1.0,0.9233976468263827,5.0,0.9463783527784679,3.0,0.9387181174611061,4.0
3412563,0,패브릭,홈웨어,501,16,367,332,8745000,484,484,0,332,30,0.030947775628626693,1.0,0.09036144578313253,0.9449695806092195,1.0,0.9449695806092195,4.0,0.9614787064264536,1.0,0.9559756644873756,2.0
2224779,0,패브릭,홈웨어,355,56,355,351,4315200,298,260,37,351,4,0.1362530413625304,0.8754208754208754,0.011396011396011397,0.08360694496175583,0.21477400265279056,0.08360694496175583,25.0,0.12295706226906625,26.0,0.10984035649996278,26.0
1659893,0,패브릭,홈웨어,355,25,355,340,13339600,330,306,24,340,15,0.06578947368421052,0.9272727272727272,0.04411764705882353,0.44053772810720726,0.5415977961432505,0.44053772810720726,16.0,0.4708557485180202,22.0,0.46074974171441596,19.0
3438131,0,패브릭,홈웨어,483,24,341,320,15163500,454,406,48,320,21,0.047337278106508875,0.8942731277533039,0.065625,0.6751420250251691,0.333600320384461,0.6751420250251691,11.0,0.5726795136329565,15.0,0.6068336840970275,14.0
254789,0,패브릭,홈웨어,458,21,335,304,13676700,436,413,23,304,28,0.04384133611691023,0.9472477064220184,0.09210526315789473,0.9639913100744093,0.6675006950236311,0.9639913100744093,2.0,0.8750441255591758,6.0,0.9046931870642537,6.0
3764933,0,패브릭,홈웨어,417,28,319,283,15688300,388,378,10,283,27,0.06292134831460675,0.9742268041237113,0.09540636042402827,1.0,0.8375507653858169,1.0,1.0,0.951265229615745,2.0,0.9675101530771635,1.0
2331798,0,패브릭,홈웨어,468,16,315,293,6648000,452,452,0,293,19,0.03305785123966942,1.0,0.06484641638225255,0.6666491592255951,1.0,0.6666491592255951,12.0,0.7666544114579166,10.0,0.7333193273804761,10.0
1724717,0,패브릭,홈웨어,414,25,303,294,14661000,389,383,6,294,9,0.05694760820045558,0.9845758354755784,0.030612244897959183,0.29321948828431127,0.9027810236036454,0.29321948828431127,22.0,0.4760879488801115,21.0,0.4151317953481781,22.0
2225902,0,패브릭,홈웨어,437,21,301,292,13642100,416,350,66,292,7,0.04585152838427948,0.8413461538461539,0.023972602739726026,0.22079362608827566,0.0,0.22079362608827566,23.0,0.15455553826179294,25.0,0.17663490087062053,25.0
3704185,0,패브릭,홈웨어,357,10,298,286,8231400,345,343,0,286,11,0.027247956403269755,1.0,0.038461538461538464,0.3788403456172765,1.0,0.3788403456172765,17.0,0.5651882419320935,16.0,0.5030722764938211,16.0
1350813,0,패브릭,홈웨어,420,27,292,281,12242600,396,383,12,281,10,0.06040268456375839,0.9696202531645569,0.03558718861209965,0.34748665800317646,0.8085155350978133,0.34748665800317646,19.0,0.4857953211315675,20.0,0.43969243342210385,20.0
1323365,0,패브릭,홈웨어,401,10,271,253,10737600,386,378,8,253,16,0.024330900243309004,0.9792746113989638,0.06324110671936758,0.6491382853478664,0.8693672476055898,0.6491382853478664,13.0,0.7152069740251834,11.0,0.6931840777994112,12.0
3444732,0,패브릭,홈웨어,343,7,269,268,9648300,333,331,0,268,1,0.02,1.0,0.0037313432835820895,0.0,1.0,0.0,26.0,0.3,23.0,0.2,24.0
59598,0,가구,책상,38076,3583,27209,25167,3785676600,34381,23527,10719,25167,1776,0.08600782543988093,0.6869999415990189,0.0705686017403743,0.6754317312040773,0.5097648638368302,0.6754317312040773,3.0,0.6257316709939031,3.0,0.6422983577306279,3.0
170039,0,가구,책상,20694,1794,13961,12867,3066524200,18810,13013,5666,12867,939,0.07977588046958378,0.6966647036779271,0.07297738400559571,0.7025807484724289,0.5250423938497516,0.7025807484724289,2.0,0.6493192420856256,2.0,0.6670730775478935,2.0
3317042,0,가구,책상,10645,478,9966,9700,873571600,10119,10072,29,9700,241,0.04297401780095298,0.9971289971289972,0.024845360824742268,0.1600920614023351,1.0,0.1600920614023351,24.0,0.4120644429816345,15.0,0.3280736491218681,19.0
2220898,0,가구,책상,9408,2691,9342,8761,671387400,6640,2714,3639,8761,516,0.2224150756260848,0.42719974815048006,0.05889738614313435,0.5438872415392979,0.09908685434554966,0.5438872415392979,6.0,0.4104471253811734,17.0,0.4549271641005483,9.0
870275,0,가구,책상,9377,756,8227,7969,1734311000,0,0,0,7969,233,0.07460771735912365,,0.029238298406324508,0.20960419040757103,,0.20960419040757103,21.0,0.2967229332852997,25.0,0.26768335232605683,23.0
1545134,0,가구,책상,9035,689,7351,7157,1236653100,8332,7386,897,7157,170,0.07085561497326204,0.8917059036580949,0.023752969121140142,0.14777988123848282,0.8333529101485476,0.14777988123848282,26.0,0.3534517899115023,21.0,0.2848944870204958,22.0
426494,0,가구,책상,9209,416,7039,6925,1207998500,8767,7371,1335,6925,101,0.04322077922077922,0.846657477601654,0.014584837545126354,0.044447269541078555,0.7621428094245893,0.044447269541078555,28.0,0.2597559315061318,28.0,0.18798637751778072,29.0
2122023,0,가구,책상,6979,277,6878,6591,577989300,6639,6522,115,6591,222,0.03817530319735391,0.982672894379991,0.033682294037323625,0.2596917868949954,0.9771485793633974,0.2596917868949954,17.0,0.474928824635516,12.0,0.40318314538867583,14.0
3270657,0,가구,책상,9087,1113,6626,6220,1455087000,0,0,0,6220,355,0.10911764705882353,,0.05707395498392283,0.5233356272469477,,0.5233356272469477,7.0,0.5163349390728633,6.0,0.5186685017975582,6.0
1689333,0,가구,책상,10664,551,5342,5139,1495971950,10067,9443,601,5139,186,0.04913062862238074,0.940163281561131,0.03619381202568593,0.28799872281871886,0.9099516964628754,0.28799872281871886,15.0,0.4745846149119658,13.0,0.4123893175475502,13.0
3058437,0,가구,책상,5751,606,5265,5021,908494000,0,0,0,5021,220,0.09532798489853704,,0.0438159729137622,0.3739069348478023,,0.3739069348478023,10.0,0.4117348543934616,16.0,0.39912554787824184,15.0
3675949,0,가구,책상,7931,555,5200,4991,558141500,7310,7061,101,4991,181,0.06540183832194202,0.985897793912315,0.0362652774994991,0.288804199266573,0.9822463250700669,0.288804199266573,14.0,0.49683683700762116,9.0,0.4274926244272718,12.0
3061308,0,가구,책상,7783,272,4986,4830,1103036200,7500,7140,345,4830,145,0.03376784605834885,0.9539078156312625,0.030020703933747412,0.2184225636916776,0.9316783080499632,0.2184225636916776,20.0,0.43239928699916325,14.0,0.36107371256333476,16.0
1818192,0,가구,책상,6407,459,4401,4287,578269700,5942,4155,1752,4287,102,0.06685115059714536,0.7034027425088878,0.023792862141357594,0.14822950938063903,0.5356935190019044,0.14822950938063903,25.0,0.2644687122670186,27.0,0.22572231130489212,26.0
1508833,0,가구,책상,4186,457,4142,3987,371755200,3720,1356,2364,3987,135,0.09842774068490201,0.36451612903225805,0.033860045146726865,0.2616951925196269,0.0,0.2616951925196269,16.0,0.18318663476373884,30.0,0.20935615401570154,28.0
1006978,0,가구,책상,5175,580,4127,3927,399445000,4582,4010,545,3927,167,0.10078192875760209,0.8803512623490669,0.04252610134963076,0.35936898931649813,0.8154041109987782,0.35936898931649813,11.0,0.4961795258211821,10.0,0.4505760136529542,10.0
3072515,0,가구,책상,6166,1124,4112,3966,559558800,4977,3298,1546,3966,133,0.1541838134430727,0.6808422791081751,0.0335350479072113,0.2580321982360968,0.5000311660235537,0.2580321982360968,18.0,0.33063188857233383,22.0,0.3064319917935882,21.0
1200894,0,가구,책상,4970,317,4070,3900,866075200,4636,4344,281,3900,154,0.05995838850009457,0.9392432432432433,0.03948717948717949,0.325117764823496,0.9084973499513102,0.325117764823496,12.0,0.5001316403618402,8.0,0.4417936818490589,11.0
2810338,0,가구,책상,6646,611,3933,3819,624590000,6015,5100,833,3819,109,0.08419457075926691,0.8595988538681948,0.028541503011259493,0.2017507158589326,0.7825998328573814,0.2017507158589326,22.0,0.37600545095846727,20.0,0.3179205392586224,20.0
868603,0,가구,책상,4101,144,3805,3749,249092200,3939,3819,120,3749,49,0.03392226148409894,0.9695354150799695,0.013070152040544144,0.02737548039942096,0.9563815669256858,0.02737548039942096,29.0,0.30607730635730035,23.0,0.21317669770467396,27.0
3001012,0,가구,책상,3796,382,3742,3583,451576800,0,0,0,3583,141,0.09143130684538056,,0.039352497906782025,0.3235997892867559,,0.3235997892867559,13.0,0.3765198525007291,19.0,0.3588798314294047,17.0
303161,0,가구,책상,3615,137,3615,3571,744367200,3471,2559,849,3571,38,0.0365138592750533,0.7508802816901409,0.010641276953234389,0.0,0.6107434295800636,0.0,30.0,0.18322302887401906,29.0,0.12214868591601272,30.0
445501,0,가구,책상,4083,488,3521,3365,424622790,3599,2908,677,3365,112,0.1067600087508204,0.8111576011157601,0.03328380386329866,0.2552004649635473,0.7060265363037188,0.2552004649635473,19.0,0.39044828636559875,18.0,0.3453656792315816,18.0
870281,0,가구,책상,3619,281,3272,3182,606454000,0,0,0,3182,84,0.07205128205128206,,0.026398491514770583,0.17759716036141834,,0.17759716036141834,23.0,0.2743180122529928,26.0,0.24207772828913468,24.0
2940281,0,가구,책상,3245,503,3221,3159,242061100,2715,2395,318,3159,56,0.13420490928495196,0.8827865831183193,0.017727128838239948,0.07986355511020628,0.8192537335595382,0.07986355511020628,27.0,0.30168060864500584,24.0,0.22774159080007267,25.0
1416021,0,가구,식탁/테이블,16356,821,11384,11081,2797580100,15461,13258,1937,11081,275,0.047796472026547125,0.8725238565317539,0.024817254760400687,0.06670134266249975,0.8476241632993302,0.06670134266249975,24.0,0.3009781888535489,22.0,0.22288590678986586,22.0
808462,0,가구,식탁/테이블,7245,795,6432,6194,770318900,6440,5778,635,6194,203,0.09888059701492537,0.9009823795415562,0.03277365192121408,0.13159807200401624,0.8817551317829785,0.13159807200401624,17.0,0.3566451899377049,10.0,0.2816294839598087,11.0
1880790,0,가구,식탁/테이블,8907,939,5742,5578,1433184700,7959,1685,6220,5578,147,0.09536867763558805,0.2131562302340291,0.026353531731803513,0.07923205836102849,0.05682923467446966,0.07923205836102849,23.0,0.07251121125506084,31.0,0.07475149362371672,30.0
1923373,0,가구,식탁/테이블,6111,360,5030,4928,703046000,5739,5130,580,4928,82,0.055632823365785816,0.8984238178633975,0.016639610389610388,0.0,0.8786865892598607,0.0,31.0,0.26360597677795816,25.0,0.17573731785197214,27.0
2633397,0,가구,식탁/테이블,7580,319,4300,4156,1028060300,7242,5681,1559,4156,125,0.0403848588428915,0.7846685082872928,0.030076997112608278,0.10960267965438412,0.7422572009654523,0.10960267965438412,19.0,0.29939903604770457,23.0,0.23613358391659778,19.0
3543442,0,가구,식탁/테이블,4732,435,4287,4104,480687800,0,0,0,4104,164,0.08418811689568415,,0.03996101364522417,0.19022212747222947,,0.19022212747222947,10.0,0.2831554892305606,24.0,0.25217770197778355,16.0
3145782,0,가구,식탁/테이블,6805,520,4070,3927,1650751000,6261,6068,144,3927,129,0.07098976109215017,0.9768190598840953,0.03284950343773873,0.13221675848214834,0.9727078261931612,0.13221675848214834,16.0,0.3843640787954522,8.0,0.3003149720243509,9.0
2532092,0,가구,식탁/테이블,4095,229,4026,3831,423954800,3809,3618,189,3831,170,0.05296022201665125,0.950354609929078,0.04437483685721744,0.22622368503157417,0.9409683958987408,0.22622368503157417,8.0,0.44064709829172416,7.0,0.36917262720500754,6.0
1174172,0,가구,식탁/테이블,6587,414,3582,3511,1309370300,6153,6029,104,3511,71,0.059134409370089985,0.9830425566606881,0.020222158929080036,0.02922122641940095,0.9801718106124092,0.02922122641940095,28.0,0.31450640167730337,18.0,0.2194113432580026,23.0
1921988,0,가구,식탁/테이블,3575,96,3397,3189,440377100,3451,3354,93,3189,137,0.026150912557886135,0.9730200174064404,0.042960175603637504,0.21468493368119265,0.9681515461982992,0.21468493368119265,9.0,0.4407249174363246,6.0,0.36537825618461395,7.0
335298,0,가구,식탁/테이블,5293,307,3210,3099,716593700,4980,3854,1126,3099,99,0.05482142857142857,0.7738955823293173,0.031945788964181994,0.12484556868266543,0.7293369803263949,0.12484556868266543,18.0,0.3061929921757843,21.0,0.24574385101141133,18.0
2091579,0,가구,식탁/테이블,3028,272,2827,2707,416185000,2692,2498,191,2707,92,0.08242424242424243,0.9289698772777985,0.03398596231991134,0.1414863390464975,0.9153211887017734,0.1414863390464975,15.0,0.37363679394308025,9.0,0.2962533089775527,10.0
1627336,0,가구,식탁/테이블,2520,121,2517,2463,229909500,2361,2354,1,2463,51,0.04581597879591064,0.9995753715498938,0.020706455542021926,0.03317141462341589,1.0,0.03317141462341589,27.0,0.3232199902363911,15.0,0.22653713169873274,20.0
2890647,0,가구,식탁/테이블,2840,218,2322,2257,409946500,2583,2342,205,2257,61,0.07128842380640942,0.9195131527287004,0.02702702702702703,0.08472545455575,0.903979519022267,0.08472545455575,22.0,0.33050167389570506,14.0,0.24857626744905342,17.0
548693,0,가구,식탁/테이블,3834,250,2217,2150,320066000,3510,3453,57,2150,45,0.06121449559255632,0.9837606837606837,0.020930232558139535,0.03499666242770624,0.9810330771443638,0.03499666242770624,26.0,0.3188075868427035,16.0,0.22420394537103777,21.0
3350994,0,가구,식탁/테이블,2347,109,2192,2084,226664500,2227,2133,92,2084,93,0.044381107491856676,0.9586516853932584,0.0446257197696737,0.22827002335996666,0.950919271461638,0.22827002335996666,6.0,0.44506479779046804,5.0,0.37279987298030093,5.0
1627330,0,가구,식탁/테이블,2163,75,2151,2106,190735500,2073,2067,1,2106,41,0.03351206434316354,0.9995164410058027,0.0194681861348528,0.023071411701902664,0.9999293232279691,0.023071411701902664,29.0,0.3161287851597226,17.0,0.21844299400711598,25.0
2169054,0,가구,식탁/테이블,2270,169,2078,2038,332782600,2097,917,1163,2038,36,0.06929069290692907,0.4408653846153846,0.017664376840039256,0.00835855596793135,0.32992611918078246,0.00835855596793135,30.0,0.10482882493178668,29.0,0.07267206861050159,31.0
1880794,0,가구,식탁/테이블,2816,338,2020,1955,596578600,2472,436,2013,1955,57,0.10716550412175016,0.17803184973458555,0.029156010230179028,0.10209060663589899,0.014703748280771423,0.10209060663589899,21.0,0.0758745491293607,30.0,0.08461323496487348,29.0
3820890,0,가구,식탁/테이블,2253,529,2020,1937,869806000,1722,247,1243,1937,75,0.1901509705248023,0.1657718120805369,0.03871966959215281,0.1800970460561533,0.0,0.1800970460561533,11.0,0.1260679322393073,28.0,0.14407763684492264,28.0
3311397,0,가구,식탁/테이블,2177,430,1898,1796,476839400,1718,1020,590,1796,87,0.16494054468738012,0.6335403726708074,0.04844097995545657,0.2593893733169644,0.5610057132497304,0.2593893733169644,5.0,0.34987427529679416,11.0,0.3197126413035176,8.0
549100,0,가구,식탁/테이블,2297,420,1869,1818,204623000,1847,1387,430,1818,44,0.15458225984541774,0.7633461750137589,0.0242024202420242,0.06168641586555471,0.7166848307933895,0.06168641586555471,25.0,0.25818594034390513,26.0,0.1926860988511217,26.0
1923468,0,가구,식탁/테이블,2221,166,1837,1778,308479000,2047,1797,240,1778,53,0.06954335986594051,0.882179675994109,0.029808773903262094,0.10741490437516808,0.859204612138503,0.10741490437516808,20.0,0.3329518167041685,13.0,0.25777284592783506,14.0
3355197,0,가구,식탁/테이블,3497,293,1745,1684,866427700,3193,2555,536,1684,59,0.07730870712401056,0.8265933354901327,0.03503562945368171,0.15004799861453455,0.7925386212432949,0.15004799861453455,12.0,0.3427951854031626,12.0,0.27854612314028665,13.0
624414,0,가구,식탁/테이블,2585,584,1705,1632,385236000,1962,1420,498,1632,57,0.18428526349005997,0.7403545359749739,0.034926470588235295,0.14915763917131908,0.6891104233953003,0.14915763917131908,14.0,0.3111434744385134,19.0,0.2571481960161153,15.0
2858491,0,가구,일반의자/인테리어의자,5556,431,5553,5269,629538500,4860,3673,1182,5269,248,0.07198931017203943,0.7565396498455201,0.04706775479218068,0.2174053604283696,0.27166814834832714,0.2174053604283696,18.0,0.23368419680435687,26.0,0.22825791801236112,24.0
2936179,0,가구,일반의자/인테리어의자,4210,245,3830,3720,546002000,3944,3651,289,3720,101,0.05499438832772166,0.9266497461928934,0.0271505376344086,0.0495141164970387,0.8225556147818469,0.0495141164970387,27.0,0.28142656598248117,23.0,0.20412241615400034,26.0
2279594,0,가구,일반의자/인테리어의자,3889,163,3379,3194,440695400,3673,3223,433,3194,171,0.04022704837117473,0.8815645514223195,0.05353788353162179,0.271945005894691,0.6765509433712499,0.271945005894691,14.0,0.3933267871376587,13.0,0.3528661933900028,12.0
3127541,0,가구,일반의자/인테리어의자,3108,205,2899,2784,387509100,2871,2783,78,2784,94,0.06187745246000604,0.9727368053128277,0.033764367816091954,0.10526508650240904,0.9718047409601501,0.10526508650240904,24.0,0.3652269828397313,16.0,0.2785730173939573,19.0
2500249,0,가구,일반의자/인테리어의자,3262,126,2703,2581,528988000,3103,2888,215,2581,106,0.0371900826446281,0.9307122139864648,0.04106935296396746,0.16684211474192562,0.835711580467142,0.16684211474192562,22.0,0.36750295445949055,15.0,0.3006160078869689,18.0
2858502,0,가구,일반의자/인테리어의자,2761,163,2698,2565,299433000,2538,2030,506,2565,111,0.05574555403556772,0.8004731861198738,0.04327485380116959,0.18543328017012228,0.41394326904558,0.18543328017012228,20.0,0.2539862768327596,24.0,0.23113527794521382,23.0
2741730,0,가구,일반의자/인테리어의자,2328,115,2084,1917,308616100,2135,1813,314,1917,147,0.04707327056897258,0.8523742360131641,0.07668231611893583,0.46703991028763187,0.5820205230997357,0.46703991028763187,5.0,0.5015340941312629,5.0,0.49003603285005265,5.0
2416343,0,가구,일반의자/인테리어의자,2187,170,2024,1923,236585700,1892,1556,332,1923,90,0.07212558336868902,0.8241525423728814,0.046801872074883,0.21516411458597384,0.4906269042506192,0.21516411458597384,19.0,0.29780295148536745,22.0,0.27025667251890295,20.0
1964732,0,가구,일반의자/인테리어의자,2029,177,1950,1808,354436300,1771,1371,400,1808,113,0.08023572076155938,0.7741389045736872,0.0625,0.3474907445495681,0.3286618780357172,0.3474907445495681,8.0,0.3418420845954128,17.0,0.3437249712467979,14.0
1843904,0,가구,일반의자/인테리어의자,2357,88,1923,1841,265110000,2240,2177,63,1841,79,0.0359918200408998,0.971875,0.042911461162411735,0.18237007903749128,0.9690138557890955,0.18237007903749128,21.0,0.4183632120629725,11.0,0.3396988343878121,15.0
3532694,0,가구,일반의자/인테리어의자,2777,244,1892,1694,340754900,2466,1974,484,1694,171,0.08076795762992386,0.8030919446704637,0.10094451003541913,0.6715569311582924,0.4224239018481718,0.6715569311582924,3.0,0.5968170223652562,4.0,0.6217303252962683,3.0
2858523,0,가구,일반의자/인테리어의자,1595,132,1563,1514,175625200,1424,1128,292,1514,46,0.07643312101910828,0.7943661971830986,0.03038309114927345,0.07676277409745436,0.39416629086994237,0.07676277409745436,25.0,0.17198382912920074,28.0,0.14024347745195198,28.0
3380812,0,가구,일반의자/인테리어의자,1251,60,1251,1222,133021800,1181,1081,95,1222,26,0.04576659038901602,0.91921768707483,0.02127659574468085,0.0,0.7984875065046434,0.0,28.0,0.239546251951393,25.0,0.1596975013009287,27.0
346442,0,가구,일반의자/인테리어의자,1238,81,1183,1134,116137300,1137,1024,113,1134,42,0.06141015921152388,0.9006156552330695,0.037037037037037035,0.1328518975577799,0.7382463661381309,0.1328518975577799,23.0,0.3144702381318852,20.0,0.2539307912738501,21.0
2231787,0,가구,일반의자/인테리어의자,1166,60,1142,1048,145045000,1103,1027,76,1048,51,0.048939641109298535,0.9310970081595649,0.04866412213740458,0.2308618637760982,0.8369577045460128,0.2308618637760982,17.0,0.4126906160070726,12.0,0.3520810319300811,13.0
2408123,0,가구,일반의자/인테리어의자,1252,83,1127,1060,137365000,1162,1067,95,1060,61,0.062172284644194754,0.9182444061962134,0.057547169811320756,0.30574109575219455,0.7953356169409904,0.30574109575219455,11.0,0.45261945210883325,8.0,0.4036599999899537,8.0
106185,0,가구,일반의자/인테리어의자,1192,46,1118,1052,180951000,1138,1063,75,1052,54,0.03715670436187399,0.9340949033391915,0.051330798479087454,0.25334048639796797,0.8466661399393204,0.25334048639796797,15.0,0.4313381824603737,10.0,0.3720056171062385,10.0
2255718,0,가구,일반의자/인테리어의자,1285,84,1102,1017,332084000,1196,1010,183,1017,78,0.061358655953250546,0.8466051969823973,0.07669616519174041,0.46715665039454735,0.5633379677214508,0.46715665039454735,4.0,0.4960110455926184,6.0,0.48639291385992806,6.0
2897771,0,가구,일반의자/인테리어의자,1087,58,1064,1002,188881000,1010,875,135,1002,56,0.050655021834061134,0.8663366336633663,0.05588822355289421,0.29175708640308856,0.6272365921750855,0.29175708640308856,12.0,0.3924009381346877,14.0,0.35885298755748796,11.0
2586563,0,가구,일반의자/인테리어의자,1064,43,1042,1010,110279000,1020,976,44,1010,30,0.03884372177055104,0.9568627450980393,0.0297029702970297,0.07102972740712984,0.9203979109041576,0.07102972740712984,26.0,0.32584018245623814,19.0,0.2409033641065354,22.0
3193455,0,가구,일반의자/인테리어의자,1033,67,1033,975,214836000,965,637,310,975,53,0.060909090909090906,0.672650475184794,0.05435897435897436,0.2788663523505153,0.0,0.2788663523505153,13.0,0.19520644664536071,27.0,0.22309308188041227,25.0
1826805,0,가구,일반의자/인테리어의자,1111,57,1013,952,127571500,1046,944,102,952,56,0.0488013698630137,0.9024856596558317,0.058823529411764705,0.3165001088876521,0.7443022206746618,0.3165001088876521,10.0,0.44484074242375504,9.0,0.40206053124505403,9.0
2908493,0,가구,일반의자/인테리어의자,1001,260,978,912,196251800,725,542,177,912,54,0.20618556701030927,0.7538247566063978,0.05921052631578947,0.3197622810625907,0.26287619131431605,0.3197622810625907,9.0,0.3026964541381083,21.0,0.3083850631129358,16.0
2255647,0,가구,일반의자/인테리어의자,970,65,956,889,241584000,898,784,114,889,60,0.06280193236714976,0.8730512249443207,0.06749156355455568,0.3895668944302571,0.6489812402490486,0.3895668944302571,7.0,0.46739119817589453,7.0,0.44144976359401544,7.0
2294551,0,가구,일반의자/인테리어의자,1037,53,942,876,158923000,972,952,18,876,63,0.04862385321100918,0.9814432989690721,0.07191780821917808,0.42687771535475,1.0,0.42687771535475,6.0,0.5988144007483249,3.0,0.5415021722838,4.0
1065728,0,가구,입식화장대,27625,1747,15080,14770,2193049100,25764,18117,7364,14770,280,0.05947841481683236,0.7110003532043483,0.018957345971563982,0.0645166781959795,0.6555293548823046,0.0645166781959795,15.0,0.24182048120187702,16.0,0.18271921353324452,18.0
982702,0,가구,입식화장대,15065,868,11795,11550,1958253500,14158,12430,1570,11550,226,0.05447812715747191,0.8878571428571429,0.019567099567099566,0.06985411450103932,0.9216731292776869,0.06985411450103932,14.0,0.3253998189340336,7.0,0.24021791745636883,9.0
922852,0,가구,입식화장대,11818,357,8792,8661,681615900,11431,10667,682,8661,103,0.029322381930184806,0.9399065997004141,0.011892391178847708,0.0026740806609402944,1.0,0.0026740806609402944,25.0,0.3018718564626582,10.0,0.20213926452875225,13.0
1640711,0,가구,입식화장대,9288,604,7729,7532,1593998000,8665,7477,1122,7532,180,0.06105944197331177,0.8695197115943715,0.02389803505045141,0.10776466140549772,0.8940779593180203,0.10776466140549772,12.0,0.34365865077925445,5.0,0.26502732098800225,6.0
19683,0,가구,입식화장대,7289,1003,5601,5440,536482500,6272,4825,1399,5440,136,0.12095996140858659,0.7752249357326478,0.025,0.11741063606097776,0.7521780209392103,0.11741063606097776,10.0,0.3078408515244475,9.0,0.2443641130366243,8.0
1897269,0,가구,입식화장대,5561,342,5553,5402,793341000,0,0,0,5402,143,0.05793664238522785,,0.026471677156608663,0.13029286118030772,,0.13029286118030772,9.0,0.24120500282621538,17.0,0.2042342889442462,12.0
1286097,0,가구,입식화장대,8669,1122,5139,4986,518697700,7512,5787,1676,4986,136,0.11459503625778776,0.7754254321318504,0.02727637384677096,0.13733671850247922,0.7524797388915786,0.13733671850247922,8.0,0.321879624619209,8.0,0.2603653225802991,7.0
2661086,0,가구,입식화장대,10354,921,5112,4869,811989400,0,0,0,4869,227,0.08168514412416851,,0.046621482850688026,0.3066728042243729,,0.3066728042243729,3.0,0.36467096295706103,3.0,0.3453382433794983,3.0
424510,0,가구,입식화장대,6298,319,4672,4600,351504400,5955,5301,637,4600,63,0.048209158228804595,0.8927248231727855,0.013695652173913043,0.01845880218292815,0.9289982809684902,0.01845880218292815,20.0,0.2916206458185968,12.0,0.2005666979400406,15.0
3611067,0,가구,입식화장대,5473,392,3476,3372,830402000,5066,2461,2312,3372,101,0.06683716965046889,0.5156086318877017,0.029952550415183868,0.1607624466647724,0.3614932011167977,0.1607624466647724,6.0,0.22098167300038,20.0,0.20090859755517748,14.0
1084905,0,가구,입식화장대,6031,412,3286,3231,420936900,5594,3410,2128,3231,47,0.06394536706503182,0.615745756590827,0.014546580006190035,0.02590734063884615,0.5121850257163049,0.02590734063884615,18.0,0.17179064616208375,24.0,0.12316287765433791,24.0
2410504,0,가구,입식화장대,4102,586,3239,3148,403805400,3511,1477,2010,3148,77,0.125,0.4235732721537138,0.02445997458703939,0.11268356062280976,0.22299335575870766,0.11268356062280976,11.0,0.14577649916357913,25.0,0.13474551964998935,23.0
2479444,0,가구,입식화장대,4548,186,3184,3127,459512800,4336,3774,533,3127,49,0.03929024081115336,0.8762479684234966,0.01566997121842021,0.03574086861612002,0.9042030083541378,0.03574086861612002,17.0,0.2962795105375254,11.0,0.2094332965637236,11.0
2890981,0,가구,입식화장대,3837,193,2979,2937,363539200,3612,2719,877,2937,39,0.047890818858560794,0.7561179087875417,0.013278855975485188,0.014810405227850381,0.723424721285699,0.014810405227850381,22.0,0.22739470004520496,18.0,0.15653326843942011,19.0
982709,0,가구,입식화장대,3433,193,2594,2554,504438900,3232,2757,421,2554,37,0.05322669608383894,0.867526746381372,0.014487079091620987,0.025386503461451326,0.8910788362135712,0.025386503461451326,19.0,0.2850942032870873,14.0,0.19852497001187533,16.0
154278,0,가구,입식화장대,3556,322,2509,2464,421610000,3216,1540,1645,2464,32,0.08303249097472924,0.4835164835164835,0.012987012987012988,0.012255777631631848,0.31319918021581583,0.012255777631631848,23.0,0.10253879840688704,26.0,0.07244445814846864,27.0
2808399,0,가구,입식화장대,2565,363,2449,2345,305697300,2181,1499,672,2345,95,0.12397540983606557,0.6904652233993551,0.04051172707889126,0.2531914758481243,0.6246269679016889,0.2531914758481243,5.0,0.36462212346419365,4.0,0.32747857425883725,4.0
1331891,0,가구,입식화장대,3438,300,2444,2390,619680500,3136,846,2226,2390,52,0.08025682182985554,0.275390625,0.021757322175732216,0.08902607798443711,0.0,0.08902607798443711,13.0,0.062318254589105976,28.0,0.0712208623875497,28.0
239607,0,가구,입식화장대,3159,121,2432,2402,440077700,3012,2170,796,2402,28,0.03689024390243902,0.7316250842886042,0.011656952539550375,0.0006131846691820403,0.6865665787707961,0.0006131846691820403,27.0,0.20639920289966623,21.0,0.13780386348950485,21.0
