product_id,is_pb,cate_d1,cate_d3,selling_cost,normal_rows,cancel_rows,orders,buyers,gmv,deliv_total,deliv_normal,deliv_delay,total_buyers,repeat_buyers,review_score,sales_score,spv_score,wish_score,card_score,days,cancel_rate,delivery_ontime,rebuy_rate
159092,0,가구,수납침대,375000.0,411,35,289,281,141637900,379.0,140.0,196.0,281,8,,,,,,,0.07847533632286996,0.4166666666666667,0.028469750889679714
1349842,0,가구,수납침대,472000.0,1180,206,660,576,536950360,991.0,424.0,437.0,576,65,,,,,,,0.14862914862914864,0.4924506387921022,0.11284722222222222
3845440,0,가구,일반침대,209000.0,436,90,232,209,162327900,358.0,40.0,247.0,209,19,0.4578145009300883,0.689074052927261,0.0041105547498319,0.9898384404620648,0.6151164585797836,89.0,0.17110266159695817,0.13937282229965156,0.09090909090909091
3499170,0,가구,일반침대,299000.0,276,28,223,219,87448700,251.0,106.0,109.0,219,3,,,,,,,0.09210526315789473,0.4930232558139535,0.0136986301369863
3579077,0,가구,전신거울,169000.0,237,21,237,231,42793000,217.0,165.0,24.0,231,4,,,,,,,0.08139534883720931,0.873015873015873,0.017316017316017316
3660664,0,가구,수납침대,299000.0,419,52,277,264,116515900,371.0,166.0,168.0,264,11,,,,,,,0.11040339702760085,0.49700598802395207,0.041666666666666664
3546950,0,가구,수납침대,289000.0,809,118,463,422,237802700,,,,422,31,,,,,,,0.1272923408845739,,0.07345971563981042
1919086,0,패브릭,매트,23900.0,1579,46,1369,1309,50665800,1530.0,1518.0,2.0,1309,59,,,,,,,0.028307692307692308,0.9986842105263158,0.04507257448433919
169814,0,패브릭,커튼,29350.0,12516,1071,7504,7095,659768250,11405.0,10966.0,326.0,7095,370,,,,,,,0.07882534775888717,0.9711300035423308,0.05214940098661029
2498772,0,패브릭,담요,43900.0,649,20,555,538,35104800,632.0,632.0,0.0,538,16,,,,,,,0.029895366218236172,1.0,0.02973977695167286
207677,0,패브릭,커튼,23900.0,971,191,503,425,80962300,788.0,671.0,23.0,425,72,,,,,,,0.16437177280550774,0.9668587896253602,0.16941176470588235
2408679,0,패브릭,커튼,38000.0,2479,128,1490,1399,271215000,2359.0,2173.0,16.0,1399,82,,,,,,,0.04909858074415036,0.9926907263590681,0.058613295210864905
1389872,1,가구,책상,89000.0,441,61,414,383,54870700,,,,383,25,,,,,,,0.12151394422310757,,0.06527415143603134
3531445,0,가구,서랍/수납장,198900.0,236,12,236,232,48133800,224.0,170.0,21.0,232,4,,,,,,,0.04838709677419355,0.8900523560209425,0.017241379310344827
3271743,0,가구,책장/책꽂이,158000.0,300,14,281,274,55316000,284.0,228.0,29.0,274,7,,,,,,,0.044585987261146494,0.8871595330739299,0.025547445255474453
3393936,0,가구,책장/책꽂이,99000.0,261,19,258,252,32178000,243.0,151.0,56.0,252,5,,,,,,,0.06785714285714285,0.7294685990338164,0.01984126984126984
3082734,0,패브릭,담요,35000.0,577,31,561,539,28129800,548.0,547.0,1.0,539,20,,,,,,,0.05098684210526316,0.9981751824817519,0.03710575139146568
3145528,0,패브릭,커튼,24900.0,933,53,587,465,59483700,880.0,792.0,5.0,465,86,,,,,,,0.0537525354969574,0.9937264742785445,0.18494623655913978
300514,0,패브릭,커튼,29500.0,2935,269,2057,1931,153182000,2666.0,2631.0,19.0,1931,114,,,,,,,0.08395755305867665,0.9928301886792453,0.059036768513723456
2899837,0,가구,서랍/수납장,299000.0,221,20,216,209,71522000,,,,209,7,,,,,,,0.08298755186721991,,0.03349282296650718
1034170,0,가구,서랍/수납장,139000.0,648,59,594,551,138138300,,,,551,36,,,,,,,0.08345120226308345,,0.06533575317604355
3212993,0,가구,서랍/수납장,124900.0,483,42,286,277,55847500,440.0,342.0,50.0,277,9,,,,,,,0.08,0.8724489795918368,0.032490974729241874
1979993,0,가구,서랍/수납장,159000.0,273,30,237,219,57526000,246.0,168.0,56.0,219,17,0.6657720231704481,0.6471914752834256,0.0108807831701764,0.974001038341406,0.6298753070034283,89.0,0.09900990099009901,0.75,0.0776255707762557
460762,0,가구,서랍/수납장,116900.0,1275,173,907,866,153289700,1114.0,508.0,475.0,866,39,,,,,,,0.11947513812154696,0.5167853509664293,0.04503464203233257
2465656,0,가구,책상,198000.0,420,30,413,400,90033000,,,,400,13,0.6824987439683405,0.6792610770243066,0.0115855333474527,1.0,0.697957454953183,89.0,0.06666666666666667,,0.0325
426494,0,가구,책상,163000.0,1162,54,847,837,150307600,1110.0,935.0,114.0,837,10,,,,,,,0.044407894736842105,0.8913250714966635,0.011947431302270013
1125176,0,가구,거실장/TV장,195000.0,217,23,216,209,42510000,195.0,155.0,25.0,209,7,,,,,,,0.09583333333333334,0.8611111111111112,0.03349282296650718
1006978,0,가구,책상,76000.0,467,50,364,358,38364000,420.0,320.0,73.0,358,6,,,,,,,0.09671179883945841,0.8142493638676844,0.01675977653631285
850323,0,가구,거실장/TV장,77900.0,285,9,285,278,22663500,273.0,231.0,19.0,278,6,,,,,,,0.030612244897959183,0.924,0.02158273381294964
3203425,0,가구,거실장/TV장,129000.0,554,53,452,435,73902400,505.0,308.0,148.0,435,14,,,,,,,0.08731466227347612,0.6754385964912281,0.03218390804597701
346955,0,가구,옷장/붙박이장,194900.0,3685,431,2287,2169,799230500,3273.0,1820.0,1044.0,2169,107,,,,,,,0.10471331389698736,0.6354748603351955,0.04933148916551406
1502238,0,가구,일반소파,648900.0,2773,286,1765,1708,1319230300,2497.0,487.0,1668.0,1708,47,,,,,,,0.09349460608041844,0.2259860788863109,0.027517564402810304
3505206,0,가구,본넬스프링매트리스,99000.0,260,24,255,249,38660800,239.0,225.0,8.0,249,6,,,,,,,0.08450704225352113,0.9656652360515021,0.024096385542168676
2997560,0,가구,식탁/테이블,380000.0,325,30,256,249,135193400,300.0,93.0,35.0,249,7,,,,,,,0.08450704225352113,0.7265625,0.028112449799196786
2410584,0,가구,전신거울,95000.0,462,35,458,453,48555000,420.0,267.0,111.0,453,3,,,,,,,0.07042253521126761,0.7063492063492064,0.006622516556291391
1754239,0,가구,일반침대,599000.0,375,40,256,247,304129000,336.0,192.0,107.0,247,9,,,,,,,0.0963855421686747,0.6421404682274248,0.03643724696356275
329318,0,가구,본넬스프링매트리스,89000.0,306,16,234,229,31268100,290.0,264.0,21.0,229,5,,,,,,,0.049689440993788817,0.9263157894736842,0.021834061135371178
345755,0,생활용품,수건/타월,32900.0,17860,349,13994,13362,652234100,17510.0,17181.0,216.0,13362,552,,,,,,,0.019166346312263167,0.9875840662183135,0.041311180960933995
3345605,0,생활용품,수건/타월,29900.0,2331,51,1788,1702,75925100,2280.0,1732.0,538.0,1702,76,,,,,,,0.021410579345088162,0.7629955947136564,0.04465334900117509
2050247,0,가구,수납침대,279000.0,343,45,272,255,103655500,,,,255,14,0.7463702288582719,0.669885763008181,0.0183773819879629,0.9441296032537708,0.705167325563552,89.0,0.11597938144329897,,0.054901960784313725
3748221,1,가구,수납침대,670000.0,548,110,259,232,305524500,,,,232,24,,,,,,,0.16717325227963525,,0.10344827586206896
1576400,0,가구,전신거울,149000.0,758,88,758,732,113836000,,,,732,25,,,,,,,0.10401891252955082,,0.03415300546448088
2720354,0,가구,일반침대,399000.0,543,75,405,385,245245600,,,,385,17,,,,,,,0.12135922330097088,,0.04415584415584416
3181229,0,가구,일반침대,199000.0,484,87,241,231,113755000,403.0,147.0,226.0,231,9,,,,,,,0.15236427320490367,0.3941018766756032,0.03896103896103896
3145600,0,패브릭,매트,34000.0,229,6,229,225,7946400,223.0,220.0,2.0,225,4,,,,,,,0.02553191489361702,0.990990990990991,0.017777777777777778
2493776,0,패브릭,매트,24900.0,248,8,248,246,6299700,240.0,233.0,7.0,246,2,,,,,,,0.03125,0.9708333333333333,0.008130081300813009
2905052,0,가구,책장/책꽂이,68900.0,235,13,222,215,28617600,220.0,172.0,13.0,215,7,,,,,,,0.05241935483870968,0.9297297297297298,0.03255813953488372
3914161,0,가구,책장/책꽂이,79000.0,293,53,290,272,30242600,,,,272,18,,,,,,,0.1531791907514451,,0.0661764705882353
2405752,0,패브릭,커튼,32000.0,1020,65,708,672,35050700,955.0,942.0,0.0,672,30,,,,,,,0.059907834101382486,1.0,0.044642857142857144
3360486,0,패브릭,커튼,25000.0,1483,117,862,768,144522000,1359.0,1228.0,22.0,768,80,0.6253262842251536,0.7706722715713663,0.0155356475540252,0.9560584184688004,0.7544107018972681,89.0,0.073125,0.9824,0.10416666666666667
3160417,0,패브릭,담요,29800.0,532,10,502,499,15360500,521.0,520.0,0.0,499,3,,,,,,,0.01845018450184502,1.0,0.006012024048096192
3036372,0,가구,일반침대,159000.0,256,31,213,206,60745700,225.0,156.0,50.0,206,6,,,,,,,0.10801393728222997,0.7572815533980582,0.02912621359223301
3080696,0,가구,책장/책꽂이,162000.0,287,32,287,275,43276000,,,,275,11,,,,,,,0.10031347962382445,,0.04
2432135,0,패브릭,커튼,34000.0,418,39,289,273,57033800,379.0,242.0,101.0,273,15,,,,,,,0.08533916849015317,0.7055393586005831,0.054945054945054944
3642065,0,패브릭,매트,29000.0,282,10,233,231,11808000,272.0,266.0,0.0,231,2,,,,,,,0.03424657534246575,1.0,0.008658008658008658
3895638,0,패브릭,매트,38060.0,295,7,293,279,12369500,286.0,283.0,0.0,279,10,,,,,,,0.023178807947019868,1.0,0.035842293906810034
3484912,0,패브릭,매트,34000.0,269,10,269,265,9418600,260.0,226.0,32.0,265,3,,,,,,,0.035842293906810034,0.875968992248062,0.011320754716981131
264637,0,패브릭,커튼,29800.0,851,55,433,356,101113600,793.0,741.0,5.0,356,50,,,,,,,0.06070640176600441,0.9932975871313673,0.1404494382022472
460765,0,가구,서랍/수납장,119900.0,668,100,589,563,84556800,572.0,251.0,258.0,563,23,,,,,,,0.13020833333333334,0.4931237721021611,0.04085257548845471
2773608,0,가구,서랍/수납장,198900.0,392,20,388,378,79153100,367.0,305.0,26.0,378,10,,,,,,,0.04854368932038835,0.9214501510574018,0.026455026455026454
1038228,0,가구,옷장/붙박이장,597200.0,260,21,260,259,155925500,,,,259,1,,,,,,,0.07473309608540925,,0.003861003861003861
3031892,0,가구,서랍/수납장,104000.0,904,56,781,737,178874000,850.0,755.0,40.0,737,40,,,,,,,0.058333333333333334,0.949685534591195,0.054274084124830396
391303,0,가구,서랍/수납장,97000.0,841,83,816,780,185428000,759.0,425.0,209.0,780,32,,,,,,,0.08982683982683982,0.6703470031545742,0.041025641025641026
691381,0,가구,서랍/수납장,139000.0,710,64,505,492,79393000,651.0,554.0,61.0,492,13,,,,,,,0.082687338501292,0.9008130081300812,0.026422764227642278
1096010,0,가구,서랍/수납장,89900.0,891,109,830,789,148485700,,,,789,36,,,,,,,0.109,,0.045627376425855515
2515986,0,가구,서랍/수납장,109900.0,275,25,207,203,29629900,250.0,204.0,25.0,203,3,,,,,,,0.08333333333333333,0.8908296943231441,0.014778325123152709
2605696,0,가구,서랍/수납장,179900.0,583,72,370,357,85958200,514.0,209.0,236.0,357,12,,,,,,,0.1099236641221374,0.4696629213483146,0.03361344537815126
2918520,0,가구,서랍/수납장,139000.0,354,22,273,271,39287000,331.0,85.0,195.0,271,2,,,,,,,0.05851063829787234,0.30357142857142855,0.007380073800738007
349072,0,가구,서랍/수납장,149000.0,352,24,339,333,59218000,327.0,175.0,109.0,333,5,,,,,,,0.06382978723404255,0.6161971830985915,0.015015015015015015
3675104,0,가구,옷장/붙박이장,298000.0,335,38,200,186,115211700,298.0,95.0,155.0,186,13,,,,,,,0.10187667560321716,0.38,0.06989247311827956
3619397,0,가구,책상,109000.0,292,27,222,217,31452000,263.0,116.0,126.0,217,4,,,,,,,0.08463949843260188,0.4793388429752066,0.018433179723502304
3466117,0,가구,책상,172000.0,528,34,272,262,69478300,497.0,203.0,249.0,262,7,,,,,,,0.060498220640569395,0.4491150442477876,0.026717557251908396
2472954,1,가구,옷장/붙박이장,139900.0,530,93,390,369,188566300,,,,369,20,,,,,,,0.1492776886035313,,0.05420054200542006
1689333,0,가구,책상,171000.0,1176,49,629,606,182572000,1112.0,1072.0,17.0,606,20,,,,,,,0.04,0.9843893480257117,0.033003300330033
589026,0,가구,옷장/붙박이장,69900.0,734,39,426,408,72441900,694.0,520.0,106.0,408,16,,,,,,,0.050452781371280724,0.8306709265175719,0.0392156862745098
3414653,0,가구,옷장/붙박이장,53800.0,496,29,377,364,42678800,469.0,349.0,107.0,364,12,,,,,,,0.05523809523809524,0.7653508771929824,0.03296703296703297
2575917,0,가구,책상,138000.0,247,17,216,209,46747000,232.0,183.0,23.0,209,7,0.6955441787577101,0.6392770482120185,0.0242574031751505,0.8639139450528851,0.6676728293189395,89.0,0.06439393939393939,0.8883495145631068,0.03349282296650718
2591834,1,가구,책상,179000.0,602,82,574,547,127592000,,,,547,26,,,,,,,0.11988304093567251,,0.04753199268738574
3345209,0,가구,책장/책꽂이,158000.0,277,11,266,261,55308000,264.0,208.0,25.0,261,4,,,,,,,0.03819444444444445,0.8927038626609443,0.01532567049808429
310649,0,가구,수납침대,189000.0,1604,268,1177,1130,301164700,1362.0,827.0,348.0,1130,45,,,,,,,0.14316239316239315,0.7038297872340425,0.03982300884955752
2591870,1,가구,책장/책꽂이,69000.0,341,45,338,319,50117000,,,,319,17,0.7263554263583232,0.6414063228678973,0.0142611819892977,1.0,0.6693969556315529,89.0,0.11658031088082901,,0.05329153605015674
1660456,0,가구,서랍/수납장,178000.0,550,48,402,391,76313000,507.0,40.0,401.0,391,11,,,,,,,0.0802675585284281,0.09070294784580499,0.028132992327365727
2286827,0,패브릭,담요,14900.0,289,21,272,260,6717900,268.0,265.0,2.0,260,12,,,,,,,0.06774193548387097,0.9925093632958801,0.046153846153846156
812179,0,패브릭,커튼,21900.0,825,90,576,530,45154300,736.0,664.0,0.0,530,44,,,,,,,0.09836065573770492,1.0,0.0830188679245283
347152,0,패브릭,커튼,30900.0,978,39,763,727,30755200,939.0,927.0,0.0,727,35,,,,,,,0.038348082595870206,1.0,0.048143053645116916
335455,0,패브릭,커튼,29500.0,1814,104,1255,1189,72248300,1718.0,1698.0,0.0,1189,58,,,,,,,0.054223149113660066,1.0,0.04878048780487805
2086099,0,패브릭,담요,20600.0,250,3,248,241,5210200,246.0,243.0,2.0,241,7,,,,,,,0.011857707509881422,0.9918367346938776,0.029045643153526972
1468455,0,패브릭,커튼,28000.0,424,8,294,272,12300700,411.0,409.0,0.0,272,22,,,,,,,0.018518518518518517,1.0,0.08088235294117647
3700878,0,가구,서랍/수납장,129000.0,354,39,346,323,71333000,,,,323,22,,,,,,,0.09923664122137404,,0.06811145510835913
2846233,1,가구,서랍/수납장,159900.0,437,65,333,308,145970360,,,,308,23,,,,,,,0.1294820717131474,,0.07467532467532467
3550594,0,가구,서랍/수납장,139000.0,259,32,259,248,37113000,,,,248,11,,,,,,,0.10996563573883161,,0.04435483870967742
1037098,0,가구,거실장/TV장,69900.0,707,60,696,679,73760100,648.0,427.0,147.0,679,16,,,,,,,0.07822685788787484,0.7439024390243902,0.023564064801178203
2810338,0,가구,책상,109000.0,1111,106,669,656,101368000,1005.0,827.0,96.0,656,13,,,,,,,0.08709942481511915,0.8959913326110509,0.019817073170731708
345486,0,가구,옷장/붙박이장,184900.0,311,35,233,228,53934800,275.0,125.0,119.0,228,5,,,,,,,0.10115606936416185,0.5122950819672131,0.021929824561403508
106574,0,가구,책상,132000.0,229,15,207,202,34813000,212.0,126.0,75.0,202,3,,,,,,,0.06147540983606557,0.6268656716417911,0.01485148514851485
1426757,0,가구,거실장/TV장,199900.0,315,10,314,308,74709700,306.0,252.0,26.0,308,5,,,,,,,0.03076923076923077,0.9064748201438849,0.016233766233766232
397335,0,가구,거실장/TV장,99000.0,480,21,315,310,32439000,458.0,458.0,0.0,310,5,,,,,,,0.041916167664670656,1.0,0.016129032258064516
2004298,1,가구,옷장/붙박이장,219900.0,1898,287,1229,1153,692720900,,,,1153,67,,,,,,,0.13135011441647598,,0.058109280138768434
3115044,0,가구,책상,155000.0,419,53,416,411,69148000,367.0,220.0,140.0,411,5,,,,,,,0.11228813559322035,0.6111111111111112,0.012165450121654502
3843192,0,가구,책상,128000.0,1871,56,602,579,181325950,1811.0,1230.0,363.0,579,21,,,,,,,0.029060716139076286,0.7721280602636534,0.03626943005181347
3199623,0,가구,책상,129900.0,1005,232,592,549,103981000,789.0,303.0,419.0,549,39,,,,,,,0.18755052546483428,0.4196675900277008,0.07103825136612021
2613485,0,가구,책상,199900.0,356,38,266,255,68316100,323.0,231.0,63.0,255,11,,,,,,,0.09644670050761421,0.7857142857142857,0.043137254901960784
3834509,0,가구,책상,105000.0,1739,57,1237,1200,158246500,1684.0,1644.0,21.0,1200,31,,,,,,,0.03173719376391982,0.9873873873873874,0.025833333333333333
3115038,0,가구,책상,195000.0,227,27,227,222,40747000,201.0,114.0,81.0,222,4,,,,,,,0.1062992125984252,0.5846153846153846,0.018018018018018018
3694022,1,패브릭,매트,29900.0,419,18,378,363,15793700,402.0,398.0,1.0,363,14,,,,,,,0.041189931350114416,0.9974937343358395,0.03856749311294766
363774,0,가구,책장/책꽂이,54900.0,434,51,406,399,24480800,384.0,120.0,223.0,399,7,,,,,,,0.10515463917525773,0.3498542274052478,0.017543859649122806
1783631,0,가구,책장/책꽂이,53900.0,237,5,225,219,13889000,228.0,223.0,4.0,219,6,,,,,,,0.02066115702479339,0.9823788546255506,0.0273972602739726
3032836,0,패브릭,커튼,34000.0,1134,24,578,569,22289500,1110.0,1095.0,11.0,569,9,,,,,,,0.02072538860103627,0.9900542495479204,0.015817223198594025
3838077,0,패브릭,담요,21900.0,597,16,569,550,22964600,580.0,578.0,0.0,550,17,,,,,,,0.026101141924959218,1.0,0.03090909090909091
3088037,0,패브릭,커튼,36000.0,285,15,220,213,10355600,268.0,262.0,6.0,213,7,,,,,,,0.05,0.9776119402985075,0.03286384976525822
2306848,0,패브릭,커튼,20900.0,1794,209,1598,1461,105474900,1606.0,1594.0,7.0,1461,123,,,,,,,0.10434348477284074,0.995627732667083,0.08418891170431211
2226430,0,가구,서랍/수납장,146000.0,289,36,278,272,37898900,256.0,180.0,56.0,272,6,,,,,,,0.11076923076923077,0.7627118644067796,0.022058823529411766
3911325,0,가구,서랍/수납장,99000.0,380,52,359,345,80829000,329.0,41.0,259.0,345,12,,,,,,,0.12037037037037036,0.13666666666666666,0.034782608695652174
2140906,0,패브릭,커튼,36000.0,561,37,475,454,42848600,524.0,298.0,151.0,454,21,,,,,,,0.061872909698996656,0.6636971046770601,0.046255506607929514
2533660,0,패브릭,커튼,20900.0,388,22,272,263,12718800,368.0,368.0,0.0,263,8,,,,,,,0.05365853658536585,1.0,0.030418250950570342
1635981,0,패브릭,커튼,34900.0,475,31,354,332,22510000,443.0,408.0,0.0,332,21,,,,,,,0.06126482213438735,1.0,0.06325301204819277
2896711,0,가구,서랍/수납장,129000.0,604,54,597,579,83592000,,,,579,16,,,,,,,0.08206686930091185,,0.027633851468048358
3188798,0,가구,서랍/수납장,99000.0,370,55,367,350,88632000,,,,350,16,,,,,,,0.12941176470588237,,0.045714285714285714
2237720,1,가구,서랍/수납장,119000.0,1775,244,1332,1168,390229200,,,,1168,125,,,,,,,0.12085190688459634,,0.10702054794520548
1115480,0,가구,거실장/TV장,125500.0,578,36,578,568,81510000,544.0,377.0,119.0,568,10,,,,,,,0.05863192182410423,0.7600806451612904,0.017605633802816902
3776865,0,가구,서랍/수납장,148900.0,588,50,265,260,54838500,536.0,91.0,368.0,260,5,,,,,,,0.07836990595611286,0.19825708061002179,0.019230769230769232
445501,0,가구,책상,115000.0,393,46,335,320,41994000,347.0,228.0,105.0,320,13,,,,,,,0.10478359908883828,0.6846846846846847,0.040625
3072515,0,가구,책상,102900.0,1462,434,1036,995,138283300,1032.0,368.0,531.0,995,37,,,,,,,0.2289029535864979,0.40934371523915464,0.0371859296482412
2472787,0,가구,책상,171000.0,261,18,240,227,44161200,241.0,141.0,84.0,227,12,,,,,,,0.06451612903225806,0.6266666666666667,0.05286343612334802
2808399,0,가구,입식화장대,119900.0,333,42,322,313,41819500,290.0,209.0,71.0,313,8,,,,,,,0.112,0.7464285714285714,0.025559105431309903
2636357,0,패브릭,이불/이불커버,24900.0,1537,37,1097,1062,60960050,1493.0,1484.0,1.0,1062,34,,,,,,,0.023506988564167726,0.9993265993265993,0.032015065913371
1761365,0,패브릭,이불/이불커버,64900.0,1164,73,817,795,95790200,1093.0,984.0,101.0,795,22,,,,,,,0.05901374292643492,0.9069124423963134,0.027672955974842768
190401,0,패브릭,실내화/거실화,12900.0,899,15,452,432,14055300,886.0,884.0,0.0,432,18,,,,,,,0.016411378555798686,1.0,0.041666666666666664
3550308,0,가구,서랍/수납장,89000.0,843,94,687,638,224758000,,,,638,43,,,,,,,0.10032017075773746,,0.06739811912225706
747614,0,가구,서랍/수납장,138000.0,813,35,531,505,103655000,777.0,613.0,100.0,505,22,,,,,,,0.041273584905660375,0.8597475455820477,0.04356435643564356
2693647,0,가구,서랍/수납장,99800.0,264,35,248,239,24606700,228.0,197.0,25.0,239,8,,,,,,,0.11705685618729098,0.8873873873873874,0.03347280334728033
3159391,0,가구,서랍/수납장,169000.0,433,67,292,282,54215900,371.0,204.0,118.0,282,10,,,,,,,0.134,0.6335403726708074,0.03546099290780142
1670061,0,가구,서랍/수납장,139000.0,441,44,324,313,51559900,401.0,225.0,137.0,313,10,,,,,,,0.09072164948453608,0.6215469613259669,0.03194888178913738
3291182,0,가구,서랍/수납장,199000.0,201,19,201,191,40596000,183.0,49.0,107.0,191,10,,,,,,,0.08636363636363636,0.3141025641025641,0.05235602094240838
3459259,0,가구,서랍/수납장,89900.0,590,68,580,554,69000100,,,,554,24,,,,,,,0.1033434650455927,,0.04332129963898917
2547272,0,가구,서랍/수납장,154000.0,387,28,366,351,70235000,360.0,206.0,54.0,351,15,,,,,,,0.06746987951807229,0.7923076923076923,0.042735042735042736
2941183,0,가구,거실장/TV장,79000.0,1246,80,1011,1003,144638000,1151.0,1086.0,49.0,1003,7,0.7469362424853274,0.7276483843627183,0.0295012700829771,1.0,0.8416188841858148,89.0,0.06033182503770739,0.9568281938325991,0.006979062811565304
3215125,0,가구,옷장/붙박이장,73900.0,7370,921,2505,2293,799821100,6490.0,1631.0,3488.0,2293,193,,,,,,,0.11108430828609335,0.3186169173666732,0.08416921064108156
1970385,0,가구,옷장/붙박이장,229000.0,631,80,606,588,129757000,554.0,315.0,195.0,588,16,,,,,,,0.11251758087201125,0.6176470588235294,0.027210884353741496
3962720,0,가구,옷장/붙박이장,74900.0,1120,201,276,252,111981200,917.0,50.0,625.0,252,18,,,,,,,0.15215745647236942,0.07407407407407407,0.07142857142857142
170039,0,가구,책상,150000.0,2049,223,1490,1402,325526200,1828.0,1621.0,76.0,1402,85,,,,,,,0.09815140845070422,0.9552150854449027,0.06062767475035663
589043,0,가구,옷장/붙박이장,99900.0,319,22,318,313,34365600,296.0,219.0,38.0,313,5,,,,,,,0.06451612903225806,0.8521400778210116,0.01597444089456869
309390,0,패브릭,커튼,33900.0,487,37,277,241,59318300,450.0,401.0,0.0,241,30,,,,,,,0.07061068702290077,1.0,0.12448132780082988
460766,0,가구,서랍/수납장,134900.0,1593,216,1158,1095,206344600,1383.0,608.0,614.0,1095,61,,,,,,,0.11940298507462686,0.49754500818330605,0.05570776255707763
2984243,0,가구,서랍/수납장,149900.0,242,21,222,214,50907800,221.0,170.0,25.0,214,7,,,,,,,0.07984790874524715,0.8717948717948718,0.03271028037383177
490440,0,가구,거실장/TV장,44900.0,235,22,234,231,11609900,215.0,171.0,22.0,231,3,,,,,,,0.08560311284046693,0.8860103626943006,0.012987012987012988
3855716,0,가구,책상,89900.0,300,43,232,228,23568500,255.0,161.0,67.0,228,4,,,,,,,0.12536443148688048,0.706140350877193,0.017543859649122806
3500582,0,가구,서랍/수납장,129000.0,620,65,615,569,103559000,,,,569,42,,,,,,,0.0948905109489051,,0.07381370826010544
2928127,0,가구,서랍/수납장,88900.0,296,40,296,289,27490800,256.0,113.0,126.0,289,7,,,,,,,0.11904761904761904,0.47280334728033474,0.02422145328719723
3366050,0,가구,서랍/수납장,149000.0,1176,129,1132,1062,291696000,,,,1062,65,,,,,,,0.09885057471264368,,0.06120527306967985
1970384,0,가구,옷장/붙박이장,349000.0,206,25,205,196,60987000,183.0,111.0,61.0,196,8,,,,,,,0.10822510822510822,0.6453488372093024,0.04081632653061224
3061308,0,가구,책상,158000.0,1232,49,678,657,161135200,1182.0,1108.0,59.0,657,20,,,,,,,0.03825136612021858,0.9494430162810625,0.030441400304414
2995291,0,가구,책상,329000.0,279,32,201,189,86225600,247.0,53.0,173.0,189,10,,,,,,,0.10289389067524116,0.2345132743362832,0.05291005291005291
2923867,0,가구,책상,95900.0,303,17,283,277,36440800,284.0,269.0,12.0,277,6,,,,,,,0.053125,0.9572953736654805,0.021660649819494584
2050923,0,가구,거실장/TV장,69000.0,356,18,203,200,19640000,338.0,338.0,0.0,200,3,,,,,,,0.0481283422459893,1.0,0.015
1545134,0,가구,책상,154900.0,952,76,778,766,128598400,876.0,697.0,130.0,766,12,,,,,,,0.07392996108949416,0.8428053204353083,0.015665796344647518
2238147,1,가구,책상,99000.0,479,58,402,387,67129700,,,,387,15,,,,,,,0.10800744878957169,,0.03875968992248062
970410,0,패브릭,베개/베개솜,9900.0,833,46,683,663,12408800,784.0,610.0,167.0,663,19,,,,,,,0.05233219567690557,0.7850707850707851,0.02865761689291101
320047,0,패브릭,매트/침대커버,29900.0,767,18,734,725,24426600,752.0,746.0,3.0,725,9,,,,,,,0.022929936305732482,0.9959946595460614,0.012413793103448275
2747132,0,패브릭,매트/침대커버,57000.0,1832,61,1537,1446,143577000,1760.0,1631.0,123.0,1446,77,,,,,,,0.03222398309561542,0.9298745724059293,0.05325034578146611
1584986,0,패브릭,러그/카페트,42000.0,978,57,927,905,91217800,918.0,916.0,0.0,905,21,,,,,,,0.05507246376811594,1.0,0.023204419889502764
1252692,0,패브릭,러그/카페트,26800.0,315,14,307,299,18103600,301.0,295.0,1.0,299,8,,,,,,,0.0425531914893617,0.9966216216216216,0.026755852842809364
3701932,0,가구,식탁/테이블,188900.0,509,37,325,318,117276000,465.0,328.0,69.0,318,7,,,,,,,0.06776556776556776,0.8261964735516373,0.0220125786163522
1433312,0,패브릭,러그/카페트,36900.0,263,22,263,261,18220000,241.0,232.0,5.0,261,2,,,,,,,0.07719298245614035,0.9789029535864979,0.007662835249042145
3473491,0,패브릭,러그/카페트,29900.0,864,47,860,843,36780200,818.0,812.0,1.0,843,16,,,,,,,0.05159165751920966,0.998769987699877,0.018979833926453145
3331454,0,가구,드레스룸,76900.0,557,33,345,313,135133300,515.0,506.0,0.0,313,28,0.6184889262389186,0.694307235468545,0.0336619862207587,0.8191449284665026,0.6467044761328681,89.0,0.05593220338983051,1.0,0.08945686900958466
29361,0,가구,독립스프링매트리스,658700.0,353,30,343,322,263709000,324.0,96.0,201.0,322,15,,,,,,,0.0783289817232376,0.32323232323232326,0.046583850931677016
1590911,0,가구,독립스프링매트리스,299000.0,9733,679,7041,6695,3999811500,9100.0,5268.0,2828.0,6695,321,,,,,,,0.0652132155205532,0.650691699604743,0.0479462285287528
2166667,0,가구,독립스프링매트리스,279000.0,1142,138,760,705,300436800,,,,705,47,,,,,,,0.1078125,,0.06666666666666667
305817,0,패브릭,패드/스프레드,35900.0,323,8,277,263,13097200,316.0,310.0,0.0,263,12,,,,,,,0.02416918429003021,1.0,0.045627376425855515
3091712,0,패브릭,이불/이불커버,39900.0,12000,569,6823,6555,601382200,11409.0,8531.0,2723.0,6555,250,,,,,,,0.04527010899832922,0.7580415852141461,0.03813882532418002
