product_id,is_pb,cate_d1,cate_d3,selling_cost,normal_rows,cancel_rows,orders,buyers,gmv,deliv_total,deliv_normal,deliv_delay,total_buyers,repeat_buyers,review_score,sales_score,spv_score,wish_score,card_score,days,cancel_rate,delivery_ontime,rebuy_rate
3728145,0,생활용품,욕실잡화,15900.0,184,5,153,148,2957400,178,167,10,148,3,0.4767415303485684,0.5395024921886639,0.0540751340431201,0.702766176922717,0.4571579256512834,89.0,0.026455026455026454,0.943502824858757,0.02027027027027027
1411031,0,생활용품,욕실잡화,6900.0,151,3,148,147,1304300,148,148,0,147,1,0.7395786418942668,0.5208425961152173,0.0985345428549188,0.6201681965490405,0.5226016510396528,89.0,0.01948051948051948,1.0,0.006802721088435374
386028,0,생활용품,욕실잡화,15900.0,142,2,142,140,2321400,140,139,0,140,1,0.7092587606098187,0.5333666475202372,0.0737741586793827,0.6326369932675514,0.4849002689379746,89.0,0.013888888888888888,1.0,0.007142857142857143
911765,0,생활용품,욕실잡화,12500.0,143,5,142,139,1787500,139,136,0,139,3,0.9755790509349758,0.5315198975138707,0.0217522964658759,0.8733366809305808,0.742400503181291,89.0,0.033783783783783786,1.0,0.02158273381294964
3744660,0,생활용품,욕실잡화,12500.0,152,3,138,135,1986000,149,148,0,135,3,0.4659655291492379,0.5355751793807013,0.0759628355951999,0.6206650559214141,0.4798071522835078,89.0,0.01935483870967742,1.0,0.022222222222222223
3325474,0,생활용품,욕실잡화,6700.0,157,4,138,136,1061000,153,152,0,136,2,0.5662876294300512,0.5151338350151033,0.0652457219806573,0.6766115837909049,0.5409101007994035,89.0,0.024844720496894408,1.0,0.014705882352941176
3615707,1,가구,전신거울,159000.0,82,8,82,80,16678000,0,0,0,80,2,0.4591376696432221,0.5648837641935833,0.006566751543406,0.9999725027595536,0.514475900084694,89.0,0.08888888888888889,,0.025
3995271,1,가구,드레스룸,69900.0,156,15,77,73,33572000,0,0,0,73,4,0.207621142298677,0.6330141075748298,0.0058492348530418,0.7317000755679974,0.2619143959156653,30.0,0.08771929824561403,,0.0547945205479452
2516204,0,가구,선반,174000.0,294,23,294,289,51156000,272,221,20,289,5,0.6642369454379939,0.645286060706393,0.0074083677315112,1.0,0.753715659197025,89.0,0.07255520504731862,0.91701244813278,0.01730103806228374
2969167,0,가구,선반,190000.0,187,26,187,179,43220000,164,34,107,179,8,0.6068866478503594,0.6320473498359223,0.0099331477896761,1.0,0.8022209891099237,89.0,0.12206572769953052,0.24113475177304963,0.0446927374301676
3496723,0,가구,선반,151000.0,224,15,146,136,54089200,210,92,96,136,9,0.5527105438581104,0.6452556743437132,0.0170100458392375,0.9245786574024492,0.7140613636441766,89.0,0.06276150627615062,0.48936170212765956,0.0661764705882353
1810956,0,가구,선반,189000.0,104,5,104,102,13674000,98,54,44,102,2,0.643993025875531,0.6079814900651354,0.0115150713608996,0.999991178998212,0.5892213810719655,84.0,0.045871559633027525,0.5510204081632653,0.0196078431372549
1603570,0,가구,선반,249000.0,99,17,92,88,41474000,84,34,33,88,3,0.6511836436199455,0.5952247158429669,0.0025904383588213,1.0,0.8639210379969116,89.0,0.14655172413793102,0.5074626865671642,0.03409090909090909
3946022,0,가구,선반,147000.0,67,4,66,65,10839000,61,53,5,65,1,0.2386756196441,0.5302915215639102,0.0079082502550942,0.7775785957741778,0.2898863398826898,89.0,0.056338028169014086,0.9137931034482759,0.015384615384615385
3271746,0,가구,선반,178600.0,64,1,63,62,13430500,63,41,13,62,1,0.5038619180440512,0.5625899195586146,0.0078371091069999,0.9741237125701512,0.6468895933128878,89.0,0.015384615384615385,0.7592592592592593,0.016129032258064516
3920603,0,가구,선반,158000.0,57,6,57,56,10099000,51,49,0,56,1,0.2629315742475631,0.5293388009065083,0.0059344957925342,0.8276249108613474,0.3693570092358475,89.0,0.09523809523809523,1.0,0.017857142857142856
3135719,0,가구,선반,209000.0,53,1,53,52,10953000,51,31,19,52,1,0.5207593590863786,0.5333892341045444,0.0086641729216916,0.9151021503498112,0.7894392076238101,89.0,0.018518518518518517,0.62,0.019230769230769232
3694022,1,패브릭,매트,29900.0,419,18,378,363,15793700,402,398,1,363,14,0.540593521006186,0.6297503224089821,0.0140124798797476,0.9969348973403708,0.6996379503969961,89.0,0.041189931350114416,0.9974937343358395,0.03856749311294766
2715483,0,패브릭,실내화/거실화,9900.0,21733,198,11014,10544,226066500,21542,21415,24,10544,423,1.0,0.8424510123320361,0.0592626501913335,1.0,1.0,89.0,0.00902831608225799,0.9988805448015299,0.04011760242792109
