product_id,is_pb,cate_d1,cate_d3,selling_cost,normal_rows,cancel_rows,orders,buyers,gmv,deliv_total,deliv_normal,deliv_delay,total_buyers,repeat_buyers,review_score,sales_score,spv_score,wish_score,card_score,days,sell_cnt_28_day,view_cnt_28_day,conversion_rate,review_cnt,scrap_cnt,card_tag_cnt,user_card_cnt,popularity,long_term_ranking_popularity,cancel_rate,delivery_ontime,rebuy_rate,ugc_per_buyer,review_per_buyer,scrap_per_view,conversion_rate_pop,rebuy_rate_norm,delivery_ontime_norm,cancel_rate_norm,ugc_per_buyer_norm,review_per_buyer_norm,conversion_rate_pop_norm,scrap_per_view_norm,review_score_norm,sales_score_norm,spv_score_norm,wish_score_norm,card_score_norm
3640153,1,패브릭,베개/베개솜,12900.0,222,3,163,159,4313800,217,217,0,159,4,0.5309509553450814,0.565749287810624,0.0201843459945538,0.7698941740201269,0.5976755512410523,89.0,47.0,2114.0,0.0,119.0,894.0,112.0,61.0,43160.0,0.0,0.013333333333333334,1.0,0.025157232704402517,0.3836477987421384,0.7484276729559748,0.4228949858088931,0.0,0.27585461850570936,1.0,0.8621638027226065,0.0184122388946946,0.022232912562368222,0.0,0.015298205476051069,0.28754649232401785,0.0,0.0,0.24813645293586542,0.26266177560430587
1089824,1,가구,본넬스프링매트리스,109000.0,1615,155,1246,1187,270277600,0,0,0,1187,51,0.9834960582507992,0.7423046173253424,0.0204157659410178,1.0,0.884623392263603,89.0,430.0,18249.0,0.0337972166998011,8477.0,33832.0,4342.0,4052.0,3429381.0,0.0,0.08757062146892655,,0.04296545914069082,3.4136478517270428,7.1415332771693345,1.853909803276892,0.0337972166998011,0.39528222409435554,,0.3977401129943504,0.1457654894190772,0.13724373859717995,0.6324907696677073,0.04582494091623625,0.9666847515073813,0.6632299763704511,0.4134940249822069,1.0,0.8394472814208281
3395897,1,가구,사이드테이블,350000.0,58,11,58,54,20300000,0,0,0,54,4,0.4745030521494523,0.5552333068867614,0.0054445502010742,0.9325680320777672,0.7026297531571329,89.0,19.0,4401.0,0.0,95.0,4943.0,366.0,71.0,235277.0,0.0,0.15942028985507245,,0.07407407407407407,1.3148148148148149,1.7592592592592593,1.1231538286753011,0.0,0.8240740740740741,,0.0434782608695653,0.23931221371576247,0.19003787741709796,0.0,0.07954218371997736,0.45256678306357423,0.41897998704591327,0.05694755054557766,0.7896749039869061,0.6583514296788229
3395883,1,가구,사이드테이블,250000.0,22,3,22,22,5500000,0,0,0,22,0,0.417553095914224,0.4931602925085853,0.0037858418148682,0.8658877090756647,0.561113603996778,89.0,4.0,1276.0,0.0,52.0,3471.0,138.0,34.0,52314.0,0.0,0.12,,0.0,1.5454545454545454,2.3636363636363638,2.720219435736677,0.0,0.0,,0.28,0.28373999816272927,0.26383474304438376,0.0,0.25554949030407653,0.3507690377955055,0.04138423672808583,0.017718087014497244,0.5816942418508791,0.4468363112622901
3164222,1,가구,사이드테이블,190000.0,21,1,21,20,3990000,0,0,0,20,1,0.4615967900800929,0.4863571324643049,0.0035738910017243,0.8756725397496692,0.7132971708724637,89.0,2.0,1629.0,0.0,75.0,5041.0,653.0,78.0,5629.0,0.0,0.045454545454545456,,0.05,3.9,3.75,3.094536525475752,0.0,0.55625,,0.7272727272727273,0.7372925479986984,0.43311529692758666,0.0,0.2968017359739323,0.42949690794246087,0.0,0.012705321199989064,0.6122138235032385,0.6742953352658816
3920046,1,생활용품,수건/타월,25900.0,3256,57,2485,2402,137878400,3194,3151,16,2402,79,0.651340990549211,0.7517245571370268,0.0393716468862303,0.9062214184130706,0.8466249679785441,89.0,855.0,23279.0,0.0419235511713933,697.0,3724.0,578.0,446.0,1791415.0,0.0,0.017204950196196802,0.9949479002210294,0.03288925895087427,0.18567860116569526,0.29017485428809325,0.15997250741011212,0.0419235511713933,0.4531510689135291,0.9869802714947233,0.8091976440904904,0.0036119421719787983,0.0014263490979425648,0.22896708716684042,0.0,0.47005554128291344,0.5198175557034082,0.3256869021887125,0.6488535064344769,0.7623712771004745
1243313,1,가구,수납침대,259000.0,2163,355,1709,1551,554887900,0,0,0,1551,132,0.9776883841921236,0.775296643205772,0.0177969157662479,1.0,0.87620035165633,89.0,547.0,34494.0,0.0113895216400911,8203.0,74117.0,5094.0,4626.0,5114292.0,179.0,0.1409849086576648,,0.0851063829787234,2.9825918762088977,5.288845905867182,2.148692526236447,0.0113895216400911,0.6482884351407,,0.43907197924616737,0.30523639828279814,0.32580519853678935,0.24601366742596828,0.21422970814268494,0.9714701671569972,0.8264466246932675,0.4987053227677519,1.0,0.9832993892059243
3858646,1,가구,수납침대,279000.0,508,68,355,324,177652360,0,0,0,324,27,0.4390767693552615,0.7007359019556307,0.0039335307868565,0.8911116782623869,0.5356279693026853,89.0,152.0,61242.0,0.0053390282968499,98.0,2902.0,61.0,43.0,2952001.0,0.0,0.11805555555555555,,0.08333333333333333,0.13271604938271606,0.30246913580246915,0.04738578099996734,0.0053390282968499,0.6322412634408602,,0.5652241907609445,0.009781825919015354,0.014416583359459263,0.11532301121195808,0.0,0.2827482264909687,0.4971973564035053,0.021766744687388373,0.7220359394952446,0.4404082891850085
3748221,1,가구,수납침대,670000.0,548,110,259,232,305524500,0,0,0,232,24,0.4309338727183572,0.7104963337421871,0.0047102893047081,0.9540432501264348,0.5834551582930597,89.0,136.0,26365.0,0.004601226993865,89.0,4537.0,84.0,56.0,3442405.0,0.0,0.16717325227963525,,0.10344827586206896,0.2413793103448276,0.38362068965517243,0.17208420254124787,0.004601226993865,0.814293659621802,,0.29498952523587185,0.021047249133952124,0.019484325156546498,0.09938650306748421,0.012713092228538787,0.27233591561625753,0.5402979877818145,0.04848937437463062,0.8826841611790129,0.5166474576767479
3652507,1,가구,수납침대,239000.0,296,48,180,171,79050820,0,0,0,171,8,0.5115583943953252,0.6561363280520568,0.0069760738278009,0.9397208344957152,0.554602974855199,89.0,42.0,8086.0,0.0044642857142857,128.0,3450.0,62.0,54.0,780187.0,0.0,0.13953488372093023,,0.04678362573099415,0.3157894736842105,0.7485380116959064,0.4266633687855553,0.0044642857142857,0.3014443029617053,,0.4470496946097907,0.028761558221390655,0.042272635146810074,0.09642857142857134,0.03866761819546911,0.37543038202773726,0.30025219695930416,0.1264385945893761,0.8461226939672688,0.4706554911633839
3898593,1,가구,수납침대,720000.0,312,67,141,121,186374900,0,0,0,121,15,0.2500637275573586,0.6861672407229975,0.0033008271742363,0.8532779008204856,0.3704459573324408,78.0,83.0,21942.0,0.0034013605442176,16.0,2106.0,19.0,13.0,3005121.0,0.0,0.17678100263852242,,0.12396694214876033,0.10743801652892562,0.1322314049586777,0.09598031173092698,0.0034013605442176,1.0,,0.24212981523628996,0.007161181778413708,0.0037855994401090804,0.07346938775510033,0.00495424676069968,0.04105750655046064,0.43286429090039336,0.0,0.6254559735800252,0.17709908142583028
3865828,1,가구,수납침대,1248000.0,74,9,39,36,73875500,0,0,0,36,3,0.2179549059871713,0.5881421712736521,0.0070684347774307,0.6082647463852607,0.2593462246760878,89.0,22.0,2649.0,0.0,10.0,246.0,3.0,3.0,766385.0,0.0,0.10843373493975904,,0.08333333333333333,0.08333333333333333,0.2777777777777778,0.0928652321630804,0.0,0.6322412634408602,,0.6181613121910972,0.004662182068152803,0.012874660609394687,0.0,0.004636662196630757,0.0,0.0,0.1296160653190768,0.0,0.0
4012257,1,패브릭,홈웨어,24900.0,248,6,179,165,6349500,240,227,1,165,12,,,,,,,181.0,5252.0,0.0458015267175572,49.0,291.0,95.0,82.0,298984.0,0.0,0.023622047244094488,0.9956140350877193,0.07272727272727272,0.49696969696969695,0.296969696969697,0.05540746382330541,0.0458015267175572,0.47272727272727266,0.9729532163742689,0.8863062790228144,0.07633253778838506,0.009216535339911505,1.0,0.00023378119434133772,,,,,
3607491,1,가구,독립스프링매트리스,309000.0,623,76,432,401,174565400,0,0,0,401,27,0.5929653876934196,0.7040234581424238,0.0214436451146744,0.870748028623207,0.6823415035850307,89.0,111.0,6984.0,0.0106951871657754,291.0,1813.0,167.0,126.0,1647987.0,0.0,0.10872675250357654,,0.06733167082294264,0.314214463840399,0.7256857855361596,0.2595933562428408,0.0106951871657754,0.5381004502318864,,0.35112136814303174,0.003663808977069166,0.0040797553580076956,0.18181818181818182,0.010227349573839086,0.32876393618998123,0.3718919241928791,0.6422389868614473,0.6231627347433669,0.4125042618491181
3121605,1,가구,독립스프링매트리스,890000.0,334,63,244,215,306495000,0,0,0,215,25,0.5990963383286959,0.6852716225393395,0.0067711762341408,0.8455285875477677,0.6220663564490595,89.0,61.0,9246.0,0.0,255.0,3001.0,333.0,165.0,1218070.0,0.0,0.15869017632241814,,0.11627906976744186,0.7674418604651163,1.186046511627907,0.3245727882327493,0.0,1.0,,0.0,0.013829185528047806,0.010272741145529231,0.0,0.01375439921146453,0.3388744158578301,0.3083209456535359,0.12042659972781299,0.5496348410877681,0.30102796746868654
