product_id,is_pb,cate_d1,cate_d3,selling_cost,normal_rows,cancel_rows,orders,buyers,gmv,deliv_total,deliv_normal,deliv_delay,total_buyers,repeat_buyers,cancel_rate,delivery_ontime,rebuy_rate,rebuy_rate_norm,delivery_ontime_norm,cancel_rate_norm
3506520,0,패브릭,홈웨어,24900.0,112,2,94,94,3110800,110,110,0,94,0,0.017543859649122806,1.0,0.0,0.0,1.0,0.9436009896536213
3347019,0,패브릭,홈웨어,29900.0,90,12,90,88,2646500,78,62,12,88,2,0.11764705882352941,0.8378378378378378,0.022727272727272728,0.14772727272727273,0.0,0.0
1577653,0,패브릭,홈웨어,32000.0,111,13,88,82,3648000,98,89,7,82,4,0.10483870967741936,0.9270833333333334,0.04878048780487805,0.3170731707317073,0.5503472222222224,0.12073511166253093
3512984,0,패브릭,홈웨어,31800.0,125,3,82,78,3886800,122,103,19,78,4,0.0234375,0.8442622950819673,0.05128205128205128,0.3333333333333333,0.03961748633879817,0.8880458733974359
3506517,0,패브릭,홈웨어,24900.0,97,2,74,74,2684400,92,92,0,74,0,0.020202020202020204,1.0,0.0,0.0,1.0,0.9185444185444185
3821095,0,패브릭,홈웨어,27900.0,93,2,69,63,2650500,90,90,0,63,4,0.021052631578947368,1.0,0.06349206349206349,0.4126984126984127,1.0,0.9105263157894736
3065351,0,가구,사이드테이블,104500.0,281,17,277,272,29573500,257,245,1,272,5,0.05704697986577181,0.9959349593495935,0.01838235294117647,0.20450367647058826,0.9941377834830982,0.6577181208053691
3768037,0,가구,사이드테이블,139000.0,243,9,243,241,33916000,229,213,0,241,2,0.03571428571428571,1.0,0.008298755186721992,0.09232365145228216,1.0,0.7857142857142857
2193878,0,가구,사이드테이블,195000.0,353,16,193,188,49535000,332,328,3,188,4,0.04336043360433604,0.9909365558912386,0.02127659574468085,0.23670212765957446,0.9869295595484178,0.7398373983739837
3696430,0,가구,사이드테이블,109000.0,184,20,184,178,20165000,164,42,95,178,6,0.09803921568627451,0.30656934306569344,0.033707865168539325,0.375,0.0,0.4117647058823529
1052124,0,가구,사이드테이블,151000.0,165,9,165,163,26893000,0,0,0,163,2,0.05172413793103448,,0.012269938650306749,0.1365030674846626,,0.6896551724137931
3385955,0,가구,사이드테이블,320000.0,162,22,162,150,53440000,0,0,0,150,12,0.11956521739130435,,0.08,0.89,,0.28260869565217384
2831150,0,가구,사이드테이블,118750.0,148,5,146,145,17575000,140,131,0,145,1,0.032679738562091505,1.0,0.006896551724137931,0.07672413793103448,1.0,0.803921568627451
3762530,0,가구,사이드테이블,168000.0,134,9,132,128,21306000,124,102,20,128,4,0.06293706293706294,0.8360655737704918,0.03125,0.34765625,0.7635893011216567,0.6223776223776223
3756691,0,가구,사이드테이블,116000.0,98,0,98,98,11484000,97,97,0,98,0,0.0,1.0,0.0,0.0,1.0,1.0
3439540,0,가구,사이드테이블,330000.0,98,15,97,89,33000000,0,0,0,89,8,0.13274336283185842,,0.0898876404494382,1.0,,0.20353982300884943
3425190,0,가구,사이드테이블,178000.0,80,2,80,78,15684000,76,60,16,78,1,0.024390243902439025,0.7894736842105263,0.01282051282051282,0.14262820512820512,0.6963988919667591,0.8536585365853658
3806630,0,가구,사이드테이블,95900.0,70,2,70,69,7481000,68,42,24,69,1,0.027777777777777776,0.6363636363636364,0.014492753623188406,0.161231884057971,0.4755980861244019,0.8333333333333334
3207365,0,가구,사이드테이블,119000.0,68,2,67,65,8806000,66,55,10,65,1,0.02857142857142857,0.8461538461538461,0.015384615384615385,0.17115384615384616,0.7781376518218625,0.8285714285714285
2651904,0,가구,사이드테이블,109000.0,69,3,67,65,9530000,65,64,1,65,2,0.041666666666666664,0.9846153846153847,0.03076923076923077,0.3423076923076923,0.9778137651821863,0.75
3758142,0,가구,사이드테이블,105000.0,62,3,62,56,8400000,58,53,4,56,5,0.046153846153846156,0.9298245614035088,0.08928571428571429,0.9933035714285715,0.8987996306555863,0.7230769230769231
2870556,0,가구,사이드테이블,99000.0,60,4,60,58,7227000,56,54,0,58,2,0.0625,1.0,0.034482758620689655,0.38362068965517243,1.0,0.625
3426834,0,가구,사이드테이블,148000.0,59,4,59,59,8734000,55,52,2,59,0,0.06349206349206349,0.9629629629629629,0.0,0.0,0.9465886939571151,0.6190476190476191
3847793,0,가구,사이드테이블,129000.0,58,1,58,57,7611000,55,42,11,57,1,0.01694915254237288,0.7924528301886793,0.017543859649122806,0.19517543859649122,0.7006951340615691,0.8983050847457628
3544351,0,가구,사이드테이블,99800.0,56,2,56,53,5588800,54,51,3,53,2,0.034482758620689655,0.9444444444444444,0.03773584905660377,0.419811320754717,0.9198830409356725,0.7931034482758621
3415582,0,가구,사이드테이블,179000.0,55,11,55,53,10382000,44,17,17,53,2,0.16666666666666666,0.5,0.03773584905660377,0.419811320754717,0.27894736842105267,0.0
3898584,1,가구,일반침대,650000.0,172,28,77,70,90534300,0,0,0,70,7,0.14,,0.1,1.0,,0.1593763533997401
3116503,1,가구,일반침대,690000.0,73,12,33,30,41320600,0,0,0,30,3,0.1411764705882353,,0.1,1.0,,0.14960875837751497
1590911,0,가구,독립스프링매트리스,299000.0,9733,679,7041,6695,3999811500,9100,5268,2828,6695,321,0.0652132155205532,0.650691699604743,0.0479462285287528,0.3551667855054931,0.4838578844905905,0.6569157166972616
858905,0,가구,독립스프링매트리스,199000.0,3820,419,2962,2728,1100326800,0,0,0,2728,195,0.09884406699693324,,0.0714809384164223,0.5772556428391344,,0.42057261449079164
2737888,0,가구,독립스프링매트리스,199000.0,2918,164,2343,2234,675673730,2753,2252,468,2234,101,0.053212199870214145,0.8279411764705882,0.045210384959713516,0.3293495829569346,0.7457638279192272,0.7412536725893859
111255,0,가구,독립스프링매트리스,319700.0,1711,67,1350,1304,543020100,1652,1339,288,1304,45,0.03768278965129359,0.8229870928088506,0.03450920245398773,0.22836625211670328,0.7384436147474062,0.8503876619311153
2166667,0,가구,독립스프링매트리스,279000.0,1142,138,760,705,300436800,0,0,0,705,47,0.1078125,,0.06666666666666667,0.5318250377073906,,0.35754633995937324
3837622,0,가구,독립스프링매트리스,159000.0,677,17,594,582,194635600,662,547,33,582,12,0.024495677233429394,0.9431034482758621,0.020618556701030927,0.09728506787330317,0.9159289758106024,0.943060993742902
2705544,0,가구,독립스프링매트리스,171000.0,589,25,483,468,122819050,564,495,65,468,15,0.04071661237785016,0.8839285714285714,0.03205128205128205,0.20517171365587655,0.8284914712153517,0.8290672658286717
2774237,0,가구,독립스프링매트리스,359700.0,425,35,350,333,152738100,389,229,136,333,16,0.07608695652173914,0.6273972602739726,0.04804804804804805,0.35612762083350324,0.4494377427928849,0.5804997602765651
29361,0,가구,독립스프링매트리스,658700.0,353,30,343,322,263709000,324,96,201,322,15,0.0783289817232376,0.32323232323232326,0.046583850931677016,0.3423105027964363,0.0,0.5647437752781066
2646363,0,가구,독립스프링매트리스,439000.0,381,31,313,294,184709130,351,251,98,294,15,0.07524271844660194,0.7191977077363897,0.05102040816326531,0.38417674762212584,0.5850831800880982,0.5864327009224147
2663584,0,가구,독립스프링매트리스,262200.0,338,23,274,266,114731580,315,256,53,266,7,0.06371191135734072,0.8284789644012945,0.02631578947368421,0.1510478685401286,0.7465584697869876,0.6674662340856877
627722,0,가구,독립스프링매트리스,299700.0,326,41,262,239,99179300,284,90,127,239,21,0.11171662125340599,0.4147465437788018,0.08786610878661087,0.7318767867623392,0.13522250498658775,0.33010986160947975
