product_id,is_pb,cate_d1,cate_d3,normal_rows,cancel_rows,orders,buyers,gmv,deliv_total,deliv_normal,deliv_delay,total_buyers,repeat_buyers,cancel_rate,delivery_ontime,rebuy_rate,rebuy_rate_norm,delivery_ontime_norm,cancel_rate_norm,review_cnt_cum,avg_stars_cum,scrap_cnt_cum,stylingshot_cnt_cum,is_new,days_since_launch,pref_rate,newness,ugc_per_buyer,review_per_buyer,rating,pref_rate_norm,rating_norm,ugc_per_buyer_norm,review_per_buyer_norm,newness_norm,score,rank,s,r
2977526,0,생활용품,욕실잡화,4134,39,3988,3857,47206800,4095,4084,1,3857,116,0.0093457943925233,0.9997552019583844,0.0300751879699248,0.550958843258292,0.9914176686586496,0.7601753742994948,2416,5,22160,830.0,0,660,0.0,0.7,5.960591133004926,0.6263935701322271,5,,,0.0556478780606331,0.0193582915865568,0.5714285714285714,0.4406454127993495,14.0,0.5459060543659441,10.0
2037337,0,생활용품,욕실잡화,3404,33,3276,3182,38956600,3368,3359,3,3182,85,0.0096013965667733,0.9991076740035691,0.0267127592708988,0.4576210894486223,0.968716100360428,0.7499862022824597,3380,5,21853,1282.0,0,1117,0.0,0.5,7.270584538026399,1.062225015713388,5,,,0.0752825071202058,0.0398691978224831,0.2857142857142857,0.345230068757427,24.0,0.3843813607468673,19.0
3521298,0,생활용품,욕실잡화,2492,39,2315,2228,29187500,2447,2408,32,2228,82,0.0154089292769656,0.9868852459016394,0.0368043087971274,0.7377526995285822,0.5402121504339457,0.5184781959349347,743,5,4866,278.0,1,362,0.0,1.0,2.3087971274685817,0.3334829443447037,5,,,0.0009135409060869,0.0055734615979285,1.0,0.5969745101089762,1.0,0.7975505399057164,1.0
2877456,0,생활용품,욕실잡화,2310,40,1827,1760,21191900,2269,2254,10,1760,54,0.0170212765957446,0.995583038869258,0.0306818181818181,0.5677983085494408,0.8451465391810423,0.4542045479096344,1087,5,16617,387.0,0,712,0.0,0.7,9.661363636363635,0.6176136363636363,5,,,0.111116321686976,0.0189450942367302,0.5714285714285714,0.4512027770143457,10.0,0.5492739474241739,9.0
3732650,0,생활용품,욕실잡화,1746,28,1599,1540,32713000,1716,1706,5,1540,55,0.0157835400225479,0.9970777323202804,0.0357142857142857,0.7074947177957318,0.8975487331110111,0.5035449374938912,538,5,4143,237.0,1,245,0.0,1.0,2.844155844155844,0.3493506493506493,5,,,0.0089376803984464,0.0063202204948739,1.0,0.5887742054280516,2.0,0.7914989435591464,2.0
2292025,0,생활용품,욕실잡화,1745,35,1505,1471,15407850,1710,1691,14,1471,29,0.0196629213483146,0.9917888563049854,0.0197144799456152,0.2633556547811649,0.7121269622218398,0.3488996033378083,1467,5,15287,484.0,0,989,0.0,0.5,10.721278042148198,0.9972807613868117,5,,,0.12700268120047,0.0368128201228926,0.2857142857142857,0.2918168179952572,25.0,0.3455282738133758,21.0
2876691,0,생활용품,욕실잡화,1429,23,1381,1325,18262500,1404,1391,3,1325,45,0.0158402203856749,0.9978479196556672,0.0339622641509433,0.6588603014300115,0.9245505949869172,0.5012854654389924,1651,5,13030,552.0,0,712,0.0,0.7,10.25056603773585,1.2460377358490566,5,,,0.1199474887353042,0.0485197105514257,0.5714285714285714,0.4823619532148193,6.0,0.567486346000288,7.0
911765,0,생활용품,욕실잡화,943,15,929,892,12150000,930,925,2,892,28,0.0156576200417536,0.9978425026968716,0.0313901345291479,0.5874604821638834,0.924360682784439,0.5085645362060666,8146,5,58379,3139.0,0,1772,0.0,0.3,68.96636771300449,9.132286995515695,5,,,1.0,0.4196588762958211,0.0,0.443204032278747,13.0,0.26749209643277666,24.0
3554135,0,생활용품,욕실잡화,1298,20,914,894,12306700,1278,1256,22,894,18,0.015174506828528,0.9827856025039124,0.0201342281879194,0.2750074581676822,0.3964834760195145,0.5278230720448251,328,5,7059,126.0,1,338,0.0,1.0,8.036912751677852,0.3668903803131991,5,,,0.0867684964047737,0.0071456675359806,1.0,0.4668936538443801,8.0,0.7050014916335364,4.0
2159838,0,생활용품,욕실잡화,898,3,889,880,8276600,895,877,15,880,9,0.0033296337402885,0.9831838565022422,0.0102272727272727,0.0,0.4104457926668425,1.0,945,5,23886,344.0,0,1051,0.0,0.5,27.53409090909091,1.0738636363636365,5,,,0.3789988689866368,0.0404169294267377,0.2857142857142857,0.2383701512699089,26.0,0.2928571428571428,22.0
3054467,0,생활용품,욕실잡화,933,7,884,859,10551600,924,924,0,859,24,0.0074468085106382,1.0,0.0279394644935972,0.4916732345859826,1.0,0.8358754103622711,876,5,9754,265.0,0,615,0.0,0.7,11.663562281722934,1.019790454016298,5,,,0.1411259595634082,0.0378721612961925,0.5714285714285714,0.4332589253188977,15.0,0.5340489326314822,13.0
310870,0,생활용품,욕실잡화,889,26,867,843,13724100,862,861,0,843,18,0.028415300546448,1.0,0.0213523131672597,0.3088203137246959,1.0,0.0,18094,5,47013,10307.0,0,2186,0.0,0.3,67.99525504151839,21.463819691577697,5,,,0.9854446312427292,1.0,0.0,0.4161905572416817,18.0,0.2117640627449392,26.0
1748587,0,생활용품,욕실잡화,807,18,767,744,10587200,789,788,0,744,21,0.0218181818181818,1.0,0.0282258064516129,0.4996218091357983,1.0,0.2629835905596265,4071,5,36317,1582.0,0,1246,0.0,0.5,50.939516129032256,5.471774193548387,5,,,0.7298073848261369,0.2473894459511538,0.2857142857142857,0.44403479724704,12.0,0.3927815046843025,18.0
193455,0,생활용품,욕실잡화,976,25,702,681,8441920,948,946,2,681,20,0.0249750249750249,0.9978902953586498,0.0293685756240822,0.5313439710695574,0.9260362372797228,0.1371410853060677,3142,5,26967,1811.0,0,2392,0.0,0.3,42.25844346549192,4.613803230543319,5,,,0.5996924995645448,0.2070119969309745,0.0,0.3650736409704191,22.0,0.25626879421391147,25.0
3509731,0,생활용품,욕실잡화,681,9,647,626,6461400,669,667,0,626,18,0.0130434782608695,1.0,0.0287539936102236,0.514283771481682,1.0,0.6127731187836767,227,5,1510,97.0,1,366,0.0,0.7,2.5670926517571884,0.3626198083067092,5,,,0.0047849625389855,0.0069446877698646,0.5714285714285714,0.4233152393325325,17.0,0.5385710400106221,11.0
2900656,0,생활용품,욕실잡화,789,17,587,568,7717500,770,768,0,568,16,0.021091811414392,1.0,0.028169014084507,0.4980453082033828,1.0,0.291939185378075,298,5,4085,114.0,0,698,0.0,0.7,7.392605633802817,0.5246478873239436,5,,,0.0771114010244261,0.0145699813782187,0.5714285714285714,0.4264388735584221,16.0,0.5353233473549622,12.0
3325474,0,생활용품,욕실잡화,608,10,543,524,4029800,597,579,17,524,18,0.0161812297734627,0.971476510067114,0.0343511450381679,0.6696552570296841,0.0,0.4876916714042204,212,5,2650,70.0,1,481,0.0,0.7,5.190839694656488,0.4045801526717557,5,,,0.0441105803138583,0.0089194068903517,0.5714285714285714,0.474056718686469,7.0,0.5696453371202226,6.0
2715483,0,패브릭,실내화/거실화,45713,369,23216,21940,475150500,45316,45168,45,21940,1123,0.008007464953778,0.999004711034437,0.0511850501367365,0.4459519786712336,0.9757205006528196,0.981743911421806,17408,5,130960,8706.0,0,765,0.0,0.5,6.365815861440292,0.793436645396536,5,,,0.0526372616250603,0.0422596818968867,0.2857142857142857,0.3397038593821362,20.0,0.38204753859138957,15.0
1303640,0,패브릭,실내화/거실화,6398,236,5590,5305,122881900,6136,5872,251,5305,250,0.0355743141392824,0.9590070227012902,0.0471253534401508,0.3979753785832366,0.0,0.5123673143687706,8556,5,89832,3537.0,0,1486,0.0,0.3,17.60018850141376,1.612818096135721,5,,,0.30009664132038,0.1257180826389235,0.0,0.2869740859709013,23.0,0.22959507571664733,26.0
3415127,0,패브릭,실내화/거실화,8122,97,3932,3703,87714000,8027,8007,12,3703,205,0.0118019223749847,0.9985035540591096,0.0553605184985147,0.4952967427620066,0.963495065752702,0.917136255318504,2596,5,15196,1128.0,1,422,0.0,0.7,4.408317580340265,0.7010532001080205,5,,,0.0095194725041886,0.0328499319057643,0.5714285714285714,0.4206831061267401,12.0,0.534773634266687,7.0
2276662,0,패브릭,실내화/거실화,6887,116,3926,3696,56846100,6773,6764,1,3696,195,0.0165643295730401,0.9998521803399852,0.0527597402597402,0.4645613192058119,0.9963940247877676,0.8360474638733243,2530,5,26302,1013.0,0,997,0.0,0.5,7.390422077922078,0.6845238095238095,5,,,0.0752062493992766,0.031166324713834,0.2857142857142857,0.3464342246016261,17.0,0.38576940669830523,14.0
3570650,0,패브릭,실내화/거실화,6545,112,3502,3339,104280800,6416,6405,7,3339,155,0.0168243953732912,0.9989082969432316,0.0464210841569332,0.3896524795391758,0.973368534595244,0.8316193625872351,1524,5,13338,710.0,1,329,0.0,1.0,4.207247678945792,0.4564240790655885,5,,,0.0050905084072141,0.0079331422973183,1.0,0.4931981089322059,3.0,0.7279304959078352,1.0
3761106,0,패브릭,실내화/거실화,6193,115,3200,3102,69358900,6052,6043,2,3102,94,0.0182308180088776,0.9996691480562448,0.0303030303030303,0.1991728743519603,0.991929057961702,0.8076724157937292,1527,5,11623,711.0,1,231,0.0,1.0,3.9761444229529337,0.4922630560928433,5,,,0.0,0.0115835345587333,1.0,0.4359102157614614,10.0,0.689834574870392,2.0
1663622,0,패브릭,실내화/거실화,6008,138,3132,2886,116136600,5868,5731,137,2886,214,0.0224536283761796,0.9766530334014996,0.0741510741510741,0.7173593847155965,0.4304642371210455,0.7357712584700715,5897,5,69171,2753.0,0,1295,0.0,0.5,24.92169092169092,2.043312543312543,5,,,0.4613672796925682,0.1695662537896041,0.2857142857142857,0.4747297401914676,5.0,0.4363290198002621,12.0
32691,0,패브릭,실내화/거실화,4893,63,2865,2597,56724400,4827,4824,3,2597,196,0.0127118644067796,0.9993784959602238,0.0754716981132075,0.7329662274019443,0.9848387679858572,0.9016428091315531,26480,5,50775,14871.0,0,3199,0.0,0.3,25.277628032345014,10.19638043896804,5,,,0.4692075017891369,1.0,0.0,0.4918106183994969,4.0,0.29659324548038885,22.0
3459879,0,패브릭,실내화/거실화,4885,90,2816,2597,58767200,4791,4609,177,2597,161,0.0180904522613065,0.9630171333054744,0.0619946091644204,0.573696962929526,0.0978243315913118,0.8100624022769274,1466,5,13799,524.0,1,393,0.0,0.7,5.515209857527917,0.5644974971120523,5,,,0.0339009742649352,0.0189410002671889,0.5714285714285714,0.4452504291892131,8.0,0.5504536783001909,5.0
1599969,0,패브릭,실내화/거실화,4074,70,2679,2587,40225000,4002,3997,0,2587,81,0.0168918918918918,1.0,0.031310398144569,0.211077725301948,1.0,0.8304701095115392,3607,5,38762,1292.0,0,1328,0.0,0.5,15.48279860842675,1.3942790877464244,5,,,0.2534569217487367,0.1034587111051068,0.2857142857142857,0.2954434523045401,22.0,0.3350726879175324,18.0
190401,0,패브릭,실내화/거실화,4628,69,2315,2070,75395900,4557,4544,11,2070,203,0.0146902278049819,0.9975850713501646,0.0980676328502415,1.0,0.9410892106655692,0.8679575129508518,12098,5,68882,7048.0,0,2399,0.0,0.3,36.68115942028985,5.844444444444444,5,,,0.7203929390209574,0.5567319495614804,0.0,0.5527124888582438,1.0,0.35,16.0
3331868,0,패브릭,실내화/거실화,3800,99,2118,1989,29552700,3697,3624,73,1989,112,0.0253911259297255,0.9802542602109818,0.0563097033685269,0.5065140001882695,0.5183140847483733,0.6857549292096341,1174,5,12475,478.0,1,476,0.0,0.7,6.512317747611865,0.5902463549522373,5,,,0.05586425676204,0.02156365970662,0.5714285714285714,0.4275541345604897,11.0,0.5370170857519396,6.0
175422,0,패브릭,실내화/거실화,3289,29,1700,1561,28980000,3258,3253,3,1561,109,0.0087402049427365,0.999078624078624,0.0698270339525944,0.6662588314300883,0.9775235666669942,0.9692676577800626,9927,5,43922,5226.0,0,2442,0.0,0.3,31.484945547725815,6.359385009609225,5,,,0.6059360037851018,0.6091814112951861,0.0,0.4463893909370553,7.0,0.28325176628601767,25.0
2101340,0,패브릭,실내화/거실화,2960,65,1677,1619,36313600,2888,2821,62,1619,53,0.0214876033057851,0.978494623655914,0.0327362569487337,0.2279282101391268,0.475388767510603,0.7522196221244902,2924,5,39121,1069.0,0,1082,0.0,0.5,24.823965410747373,1.8060531192093885,5,,,0.4592146811369131,0.1454001073888494,0.2857142857142857,0.3252685133228857,21.0,0.3384427848849682,17.0
3095143,0,패브릭,실내화/거실화,3007,21,1608,1527,42395000,2983,2978,5,1527,74,0.0069352708058124,0.9983238350653704,0.0484610347085789,0.4137601651940928,0.9591109247221652,1.0,1055,5,11229,541.0,0,588,0.0,0.7,7.7079240340537,0.6908971840209561,5,,,0.0821998608481993,0.0318154871306572,0.5714285714285714,0.4033867272132564,14.0,0.5184663187531042,8.0
2567328,0,패브릭,실내화/거실화,2636,70,1506,1378,40209500,2561,2552,4,1378,109,0.0258684405025868,0.9984350547730828,0.0791001451378809,0.7758464139906723,0.9618240652413812,0.6776277657305647,1364,5,16998,513.0,0,839,0.0,0.5,12.70754716981132,0.9898403483309144,5,,,0.1923264944870734,0.0622644537060729,0.2857142857142857,0.4546415904450878,6.0,0.44802642565527734,11.0
2352542,0,패브릭,실내화/거실화,1540,27,1288,1264,18384300,1509,1499,8,1264,17,0.0172303765156349,0.9946914399469144,0.0134493670886075,0.0,0.8705007442030165,0.824706782706282,791,5,14281,288.0,0,961,0.0,0.5,11.52610759493671,0.6257911392405063,5,,,0.1663029403719356,0.0251840868577881,0.2857142857142857,0.2155772741515438,26.0,0.2928571428571428,23.0
3472374,0,패브릭,실내화/거실화,2266,27,1234,1185,31205100,2236,2234,0,1185,39,0.0117749672917575,1.0,0.0329113924050632,0.2299979223313249,1.0,0.9175952154685508,688,5,7170,324.0,1,391,0.0,0.7,6.324050632911392,0.580590717299578,5,,,0.0517172994806838,0.0205801811620318,0.5714285714285714,0.3440862676208119,19.0,0.4817138701805507,9.0
3289894,0,패브릭,실내화/거실화,1375,59,1208,1169,31247800,1320,1317,3,1169,34,0.0411436541143654,0.9977272727272728,0.0290846877673225,0.1847747710022672,0.9445581311119148,0.4175389998325395,905,5,14064,447.0,0,502,0.0,0.7,12.41317365269461,0.7741659538066724,5,,,0.185842332862842,0.0402968584770593,0.5714285714285714,0.3459034932918131,18.0,0.47266923991473914,10.0
585765,0,패브릭,실내화/거실화,2232,19,1051,965,24814600,2211,2209,0,965,71,0.008440693025322,1.0,0.0735751295336787,0.710552998266862,1.0,0.9743674021732948,1863,5,16105,754.0,0,1994,0.0,0.3,17.470466321243524,1.9305699481865288,5,,,0.2972392525487603,0.1580828150612368,0.0,0.3836981062410583,16.0,0.2921105996533724,24.0
2739466,0,패브릭,실내화/거실화,1693,28,1017,981,26743600,1665,1663,2,981,29,0.0162696106914584,0.9987987987987988,0.0295616717635066,0.1904116626578794,0.9706973906177104,0.8410655979659512,829,5,9633,585.0,0,761,0.0,0.5,10.415902140672785,0.8450560652395515,5,,,0.1418484593029188,0.0475173969982518,0.2857142857142857,0.2724886558560523,24.0,0.3309394753887187,19.0
2262605,0,패브릭,실내화/거실화,1669,20,946,920,19775000,1643,1623,19,920,20,0.0118413262285375,0.9884287454323996,0.0217391304347826,0.0979665947010415,0.7177259294126791,0.9164653318275048,1093,5,13255,420.0,0,1007,0.0,0.5,14.86413043478261,1.1880434782608695,5,,,0.2398295259525102,0.0824525068174747,0.2857142857142857,0.2580467531158824,25.0,0.31245046179735114,21.0
2715474,0,패브릭,실내화/거실화,1539,29,885,823,25312800,1507,1505,2,823,54,0.0184948979591836,0.9986728599867286,0.0656136087484811,0.6164655017489725,0.967625186050754,0.8031759661780883,766,5,11033,335.0,0,765,0.0,0.5,13.812879708383962,0.930741190765492,5,,,0.2166736399056791,0.0562448871523485,0.2857142857142857,0.4086600746590659,13.0,0.41615024320693733,13.0
3771951,0,패브릭,실내화/거실화,1060,27,864,848,19692400,1032,1028,2,848,15,0.0248390064397424,0.9980582524271844,0.017688679245283,0.0500992559764505,0.9526321896878512,0.695155784767375,321,5,3813,161.0,1,223,0.0,1.0,4.686320754716981,0.3785377358490566,5,,,0.0156430448022813,0.0,1.0,0.3915940812731633,15.0,0.6600198511952902,4.0
767358,0,패브릭,실내화/거실화,1178,13,776,704,24013600,1162,1159,2,704,62,0.0109151973131822,0.9982773471145564,0.0880681818181818,0.8818286933434946,0.9579768780176448,0.9322343896475228,3605,5,32833,1927.0,0,1868,0.0,0.3,49.375,5.120738636363637,5,,,1.0,0.4830186267914083,0.0,0.5378504706821892,2.0,0.3263657386686989,20.0
1590911,0,가구,독립스프링매트리스,30444,1736,21994,20762,12408246100,28721,16394,11323,20762,1135,0.0539465506525792,0.5914781542013926,0.0546671804257778,0.287966244805844,0.4384466589102744,0.7623093760739387,17921,5,316361,6849.0,0,1331,0.236,0.5,15.567382718427895,0.8631634717271939,5,0.0,,0.1539378748537147,0.0379378368248689,0.2857142857142857,0.2384251945924086,16.0,0.23067597797803133,12.0
858905,0,가구,독립스프링매트리스,16646,1563,12947,11924,4796719400,0,0,0,11924,890,0.0858366741721126,,0.0746393827574639,0.451234908743723,,0.509316995100028,19130,5,245724,8813.0,0,1806,0.236,0.3,21.34661187520966,1.6043274069104327,5,0.0,,0.2446665869836652,0.0838427406032061,0.0,0.2726038019723001,11.0,0.225042056535114,15.0
2737888,0,가구,독립스프링매트리스,11347,565,8974,8495,2619862280,10787,9178,1576,8495,421,0.047431161853593,0.853449879114748,0.0495585638610947,0.2462043505873254,0.7985524865644849,0.8139975962282641,7923,5,65295,4589.0,0,762,0.236,0.5,8.226486168334315,0.9326662742789876,5,0.0,,0.0386923859137891,0.042242578747688,0.2857142857142857,0.2741502260279884,10.0,0.25048381274182646,10.0
111255,0,가구,독립스프링매트리스,7555,243,5888,5651,2336862900,7308,3879,3404,5651,203,0.0311618363682995,0.5326101881092956,0.0359228455140683,0.1347351455702998,0.3575268662917166,0.9430662525112276,19927,5,177392,12648.0,0,2595,0.236,0.3,33.62944611573173,3.5262785347726067,5,0.0,,0.4374960633231704,0.202881157615992,0.0,0.1659243767810059,25.0,0.14131127618790512,26.0
2166667,0,가구,독립스프링매트리스,5658,570,4039,3709,1553669500,0,0,0,3709,289,0.0915221579961464,,0.0779185764356969,0.4780416455145218,,0.4642126201122701,2485,5,36288,1113.0,0,1049,0.236,0.5,10.083850094365058,0.66999191156646,5,0.0,,0.0678513329625749,0.0259735176493852,0.2857142857142857,0.3003764888739138,7.0,0.28004583516961634,8.0
2705544,0,가구,독립스프링매트리스,2493,99,2030,1943,509748850,2394,2119,271,1943,79,0.0381944444444444,0.8866108786610879,0.0406587750900669,0.173450399979196,0.8441355325646787,0.8872748015765692,3155,5,20536,2003.0,0,776,0.236,0.5,11.600102933607824,1.6237776634071024,5,0.0,,0.0916551420235887,0.08504741626342,0.2857142857142857,0.2618096355510686,13.0,0.23950176749530347,11.0
2646363,0,가구,독립스프링매트리스,1965,142,1524,1462,958857450,1824,1305,517,1462,55,0.0673943996203132,0.7162458836443468,0.0376196990424076,0.1486065756644517,0.6099521390931134,0.6556242035552232,1301,5,15419,721.0,0,796,0.236,0.5,11.03967168262654,0.8898768809849521,5,0.0,,0.0828568742512784,0.0395923648224644,0.2857142857142857,0.218789065847295,19.0,0.20943255868084532,17.0
2774237,0,가구,독립스프링매트리스,1493,103,1190,1128,503426600,1390,702,664,1128,53,0.0645363408521303,0.513909224011713,0.0469858156028368,0.2251726604512877,0.33182055712221,0.6782979035264091,639,5,9748,282.0,0,751,0.236,0.5,8.891843971631205,0.5664893617021277,5,0.0,,0.0491379064081445,0.0195629593817868,0.2857142857142857,0.1983532055955536,22.0,0.19907497328830728,19.0
2663584,0,가구,독립스프링매트리스,1353,81,1080,1036,461575580,1271,1031,234,1036,40,0.0564853556485355,0.8150197628458498,0.0386100386100386,0.1567023988173845,0.7457265228829607,0.7421683966775425,1937,5,14143,1270.0,0,791,0.236,0.5,14.877413127413128,1.86969111969112,5,0.0,,0.1431059713760442,0.1002783699197461,0.2857142857142857,0.2445964252178902,14.0,0.22804640770430154,13.0
29361,0,가구,독립스프링매트리스,996,81,975,922,740620600,915,268,620,922,45,0.075208913649025,0.3018018018018018,0.0488069414316702,0.2400599911521524,0.0402581037629269,0.593629695786482,625,5,9533,436.0,0,3269,0.236,0.3,10.81236442516269,0.6778741865509761,5,0.0,,0.0792883542691134,0.0264617160863871,0.0,0.1320211306235404,27.0,0.11800522587778646,27.0
1270811,0,가구,독립스프링매트리스,1058,26,846,823,228444000,1031,1003,26,823,16,0.0239852398523985,0.9747327502429544,0.0194410692588092,0.0,0.9652676872310708,1.0,925,5,27379,295.0,0,1506,0.236,0.3,33.62575941676792,1.1239368165249088,5,0.0,,0.4374381854574684,0.0540891560305649,0.0,0.216662062357534,20.0,0.16839867799598052,22.0
627722,0,가구,독립스프링매트리스,1019,95,819,759,293668600,922,233,622,759,52,0.085278276481149,0.2725146198830409,0.0685111989459815,0.4011382610806306,0.0,0.5137469046072992,292,5,4574,165.0,0,1966,0.236,0.3,6.243741765480896,0.3847167325428195,5,0.0,,0.0075650778812532,0.0083046470773295,0.0,0.1707197322182518,24.0,0.1506628191642203,24.0
3711140,0,가구,독립스프링매트리스,944,110,683,628,390413800,0,0,0,628,46,0.1043643263757115,,0.0732484076433121,0.4398639720444632,,0.3623324642319084,626,5,5123,388.0,1,257,0.236,1.0,8.77547770700637,0.9968152866242038,5,0.0,,0.0473110604675582,0.0462157270612989,1.0,0.3593247446367169,6.0,0.41233154603449373,4.0
3837622,0,가구,독립스프링매트리스,777,20,680,647,218899400,757,628,39,647,33,0.0250941028858218,0.9415292353823088,0.0510046367851622,0.2580257005991203,0.9196261997618552,0.9912031103037942,291,5,5130,167.0,1,170,0.236,1.0,8.187017001545595,0.4497681607418856,5,0.0,,0.038072755410406,0.0123336876314726,1.0,0.3672552779145346,5.0,0.4083726828964859,5.0
2689942,0,가구,독립스프링매트리스,806,52,656,624,212846780,754,633,121,624,32,0.0606060606060606,0.8395225464190982,0.0512820512820512,0.260293507299246,0.7794080019104968,0.7094778065060527,1847,5,8962,1226.0,0,783,0.236,0.5,16.326923076923077,2.9599358974358974,5,0.0,,0.1658619769558302,0.1678040268512795,0.2857142857142857,0.2818637798955684,9.0,0.2584501330065098,9.0
145632,0,가구,독립스프링매트리스,656,51,649,619,166833000,0,0,0,619,28,0.0721357850070721,,0.0452342487883683,0.2108539604478083,,0.6180095992287051,1812,5,23144,926.0,0,2504,0.236,0.3,38.88529886914378,2.9273021001615507,5,0.0,,0.5200082355394515,0.1657828123092764,0.0,0.214256599911315,21.0,0.17871390188892464,21.0
29359,0,가구,독립스프링매트리스,602,44,595,556,248725400,558,153,403,556,36,0.0681114551083591,0.2751798561151079,0.0647482014388489,0.3703765270871594,0.0036636285826644,0.6499356217878927,341,5,5401,174.0,0,3269,0.236,0.3,10.026978417266188,0.6133093525179856,5,0.0,,0.0669584986623817,0.0224628133429394,0.0,0.1650104273466666,26.0,0.14630841956317536,25.0
2646351,0,가구,독립스프링매트리스,776,61,588,559,499652810,715,477,236,559,27,0.072879330943847,0.6690042075736325,0.0483005366726296,0.2359202359540405,0.5450138223078068,0.6121108620603481,499,5,6374,392.0,0,792,0.236,0.5,12.103756708407872,0.8926654740608229,5,0.0,,0.0995620543655874,0.0397650797789648,0.2857142857142857,0.2360776754220911,17.0,0.2256024010804273,14.0
1074923,0,가구,독립스프링매트리스,658,56,458,429,128297800,605,462,132,429,24,0.0784313725490196,0.7777777777777778,0.0559440559440559,0.2984044406753853,0.6945337620578779,0.5680651178004223,7034,5,12686,4182.0,0,1654,0.236,0.3,39.31934731934732,16.396270396270396,5,0.0,,0.5268224067412902,1.0,0.0,0.2700425168483618,12.0,0.22039560671169864,16.0
1244547,0,가구,독립스프링매트리스,740,59,458,435,246187800,682,459,220,435,19,0.0738423028785982,0.6759941089837997,0.0436781609195402,0.1981332607926462,0.5546221273008823,0.6044713631905954,771,5,29806,409.0,0,1519,0.236,0.3,69.45977011494253,1.7724137931034485,5,0.0,,1.0,0.0942533785449068,0.0,0.2426332973329262,15.0,0.20499552792824977,18.0
3024003,0,가구,독립스프링매트리스,592,70,429,395,222159700,0,0,0,395,31,0.1057401812688821,,0.0784810126582278,0.4826394464519377,,0.3514174608740623,99,5,23966,35.0,0,633,0.236,0.7,60.7620253164557,0.250632911392405,5,0.0,,0.8634532110436115,0.0,0.5714285714285714,0.370107351630619,4.0,0.3781182364508793,6.0
3482141,0,가구,독립스프링매트리스,473,55,423,406,225505200,418,394,19,406,16,0.1041666666666666,0.953995157384988,0.0394088669950738,0.1632326572723294,0.9367618320967276,0.3639005484816684,171,5,3349,72.0,1,385,0.236,0.7,8.426108374384237,0.4211822660098522,5,0.0,,0.0418262754302129,0.010563184933217,0.5714285714285714,0.2987182429105758,8.0,0.30086137558498005,7.0
259676,0,가구,독립스프링매트리스,399,38,399,385,574770000,362,272,86,385,14,0.0869565217391304,0.7597765363128491,0.0363636363636363,0.1383385204955999,0.6697892902692701,0.5004329623325123,183,5,2523,102.0,0,2247,0.236,0.3,6.818181818181818,0.4753246753246753,5,0.0,,0.0165832712706357,0.013916561928429,0.0,0.1927991132526023,23.0,0.15239272271435877,23.0
853658,0,가구,독립스프링매트리스,565,39,390,372,127818600,0,0,0,372,17,0.064569536423841,,0.0456989247311828,0.21465259111895,,0.678034554696175,1962,5,15191,1124.0,0,1811,0.236,0.3,43.85752688172043,5.274193548387097,5,0.0,,0.5980677538176223,0.3111404329311716,0.0,0.2192991650265661,18.0,0.18356653547061863,20.0
3676050,0,가구,독립스프링매트리스,486,35,372,352,99644000,451,447,0,352,17,0.0671785028790787,1.0,0.0482954545454545,0.2358786906051567,1.0,0.6573369667740918,103,5,3742,49.0,1,272,0.236,1.0,10.769886363636363,0.2926136363636363,5,0.0,,0.0786214868181943,0.0026001280538195,1.0,0.3746946815224567,3.0,0.4129007469921989,3.0
2499830,0,패브릭,매트,17852,363,12954,12411,392796800,17454,17225,208,12411,493,0.0199286302497941,0.98806860551827,0.0397228265248569,0.6132083269461764,0.9381327153042665,0.7799381825483909,6522,5,92827,3423.0,0,882,0.0,0.5,7.75521714608009,0.5255015711868504,5,,,0.0198375494548475,0.1807754408874151,0.2857142857142857,0.4004523685466506,17.0,0.41549880824637814,18.0
2642212,0,패브릭,매트,13160,195,11393,11034,340208800,12953,12898,28,11034,323,0.0146012729314863,0.9978338233018722,0.0292731557005619,0.3624732713329341,0.9887678283800316,0.879403385183161,6364,5,94261,2475.0,0,800,0.0,0.5,8.767083559905746,0.576762733369585,5,,,0.0255945116882867,0.2162308985363411,0.2857142857142857,0.3293530938509144,20.0,0.36535179712372967,20.0
2100156,0,패브릭,매트,5529,81,5351,5258,138019800,5440,5434,0,5258,85,0.0144385026737967,1.0,0.0161658425256751,0.0479693072267624,1.0,0.8824424110447014,3162,5,46928,1406.0,0,1083,0.0,0.5,9.192468619246862,0.601369341955116,5,,,0.0280147182371306,0.2332503832971031,0.2857142857142857,0.2369458737500235,24.0,0.30245100430249533,23.0
1919086,0,패브릭,매트,6008,152,5131,4835,189138700,5852,5818,24,4835,270,0.0246753246753246,0.9958918178705922,0.0558428128231644,1.0,0.9786980412246716,0.6913143312331762,3861,5,52747,1534.0,0,1167,0.0,0.5,11.226680455015511,0.7985522233712513,5,,,0.039588262484991,0.3696345190336456,0.2857142857142857,0.5373508495804351,4.0,0.4928571428571428,11.0
3052786,0,패브릭,매트,5277,165,5012,4812,200705000,5097,5041,52,4812,183,0.0303197353914002,0.9897899077164736,0.0380299251870324,0.5725879362923103,0.9470581006233691,0.5859295368438531,1959,5,37934,1137.0,0,614,0.0,0.7,8.11949293433084,0.4071072319201995,5,,,0.021910077929814,0.0988864375367425,0.5714285714285714,0.4517131752914916,15.0,0.5502318729727478,9.0
